"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2018-03-28","7,000","불검출","불검출","적합"
"2","냉장갈치","오이타현","2018-03-28","625","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-03-28","480","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2018-03-28","12,386","불검출","불검출","적합"
"5","냉장명태","홋카이도","2018-03-28","492","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2018-03-28","9,962","불검출","불검출","적합"
"7","활해삼","미에현","2018-03-28","2,340","불검출","불검출","적합"
"8","냉장갈치","후쿠오카현","2018-03-28","70","불검출","불검출","적합"
"9","냉장갈치","후쿠오카현","2018-03-28","535","불검출","불검출","적합"
"10","냉장명태","홋카이도","2018-03-28","5,388","불검출","불검출","적합"
"11","냉장명태","홋카이도","2018-03-28","2,400","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2018-03-28","1,559","불검출","불검출","적합"
"13","냉장준치","구마모토현","2018-03-28","546","불검출","불검출","적합"
"14","냉장병어","후쿠오카현","2018-03-28","120","불검출","불검출","적합"
"15","냉장갈치","에히메현","2018-03-28","150","불검출","불검출","적합"
"16","활해삼","시즈오카현","2018-03-28","468","불검출","불검출","적합"
"17","냉장돔(황돔)","야마구치현","2018-03-28","70","불검출","불검출","적합"
"18","냉장갈치","오이타현","2018-03-28","416","불검출","불검출","적합"
"19","냉장병어","오이타현","2018-03-28","269","불검출","불검출","적합"
"20","활전갱이(흑점줄전갱이)","오이타현","2018-03-28","1,516","불검출","불검출","적합"
