"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장명태","홋카이도","2018-03-28","91","불검출","불검출","적합"
"22","냉장갈치","에히메현","2018-03-28","210","불검출","불검출","적합"
"23","냉장명태","홋카이도","2018-03-28","2,145","불검출","불검출","적합"
"24","냉장홍어","야마구치현","2018-03-28","180","불검출","불검출","적합"
"25","활게(참게)","후쿠오카현","2018-03-28","696","불검출","불검출","적합"
"26","활돔(돌돔)","미에현","2018-03-28","1,016","불검출","불검출","적합"
"27","냉장가오리","에히메현","2018-03-28","100","불검출","불검출","적합"
"28","활가리비","홋카이도","2018-03-28","7,472","불검출","불검출","적합"
"29","냉장홍어","홋카이도","2018-03-28","3,714","불검출","불검출","적합"
"30","냉장명태","홋카이도","2018-03-28","492","불검출","불검출","적합"
"합계","","-","-","62,908","-","-","-"
