"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2018-03-26","920","불검출","불검출","적합"
"2","냉장명태","홋카이도","2018-03-26","3,900","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-03-26","3,900","불검출","불검출","적합"
"4","냉장명태","홋카이도","2018-03-26","3,900","불검출","불검출","적합"
"5","냉장병어","야마구치현","2018-03-26","56","불검출","불검출","적합"
"6","냉장갈치","야마구치현","2018-03-26","165","불검출","불검출","적합"
"7","냉장갈치","에히메현","2018-03-26","300","불검출","불검출","적합"
"8","활가리비","홋카이도","2018-03-26","6,771","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,목살)","태평양","2018-03-26","740","불검출","불검출","적합"
"10","활돔(참돔)","에히메현","2018-03-26","2,433","불검출","불검출","적합"
"11","냉장준치","구마모토현","2018-03-26","637","불검출","불검출","적합"
"12","냉장병어","후쿠오카현","2018-03-26","936","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2018-03-26","1,052","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-03-26","104","불검출","불검출","적합"
"15","활돔(돌돔)","미에현","2018-03-26","779","불검출","불검출","적합"
"16","냉장명태","홋카이도","2018-03-26","3,144","불검출","불검출","적합"
"17","활백합(비너스백합)","홋카이도","2018-03-26","8,000","불검출","불검출","적합"
"18","냉장명태","홋카이도","2018-03-26","2,400","불검출","불검출","적합"
"19","냉장홍어","야마구치현","2018-03-26","260","불검출","불검출","적합"
"20","냉장명태","홋카이도","2018-03-26","3,900","불검출","불검출","적합"
