"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","343","1,316,940","0","0","255","1,185,731","2","434","89","130,775"
"6.1","114","140,809","0","0","87","110,915","1","320","29","29,574"
"6.2","112","859,140","0","0","78","829,736","0","0","34","29,404"
"6.3","31","32,110","0","0","17","6,254","0","0","14","25,856"
"6.4","86","284,881","0","0","73","238,826","1","114","12","45,941"
"","","","","","","","","","",""
