"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","54,089","-","-","-"
"1","냉장연어","뉴질랜드","2015-6-3","83","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,F,횟감)","대만","2015-6-3","2,107","불검출","불검출","적합"
"3","냉동상어(귀상어)","베트남","2015-6-3","9,263","불검출","불검출","적합"
"4","냉동고등어","중국","2015-6-3","21,390","불검출","불검출","적합"
"5","냉동명태(F)","러시아","2015-6-3","21,246","불검출","불검출","적합"
