"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","450","1,767,693","2","30,904","329","1,565,031","2","434","120","171,324"
"6.1","114","140,809","0","0","87","110,915","1","320","29","29,574"
"6.2","112","859,140","0","0","78","829,736","0","0","34","29,404"
"6.3","31","32,110","0","0","17","6,254","0","0","14","25,856"
"6.4","86","284,881","0","0","73","238,826","1","114","12","45,941"
"6.5","107","450,753","2","30,904","74","379,300","0","0","31","40,549"
