"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","기타가공품","지바현","2014-07-24","230","불검출","불검출","적합"
"17","캔디류(사탕)","후쿠시마현","2014-07-10","518.4","불검출","불검출","적합"
"18","소스류","오사카부","2014-07-29","1,200","불검출","불검출","적합"
"19","과자(비스킷)","니가타현","2014-07-29","315","불검출","불검출","적합"
"20","과자(비스킷)","이바라키현","2014-07-01","127.5","불검출","불검출","적합"
"21","과자(비스킷)","이바라키현","2014-06-05","301.6","불검출","불검출","적합"
"22","과자(비스킷)","니가타현","2014-07-24","145.2","불검출","불검출","적합"
"23","과자(비스킷)","오사카부","2014-07-24","210","불검출","불검출","적합"
"24","과자(스낵과자)","니가타현","2014-08-19","408","불검출","불검출","적합"
"25","과자(스낵과자)","니가타현","2014-08-13","153","불검출","불검출","적합"
"26","청주","돗토리현","2014-08-20","216","불검출","불검출","적합"
"27","과자(웨이퍼)","사이타마현","2014-06-27","1,989.9","불검출","불검출","적합"
"28","기타가공품","훗카이도","2014-07-17","3,008","불검출","불검출","적합"
"29","과자(크래커)","미에현","2014-03-17","14.4","불검출","불검출","적합"
"30","소스류","에히메현","2014-08-22","800","불검출","불검출","적합"
"31","소스류","효고현","2014-07-17","10,560","불검출","불검출","적합"
"32","혼합제제","오카야마현","2014-07-31","1,905","불검출","불검출","적합"
"33","혼합제제","오카야마현","2014-08-11","45","불검출","불검출","적합"
"34","옥수수기름(옥배유)","아이치현","2014-08-12","20,920","불검출","불검출","적합"
"35","청주","나라현","2014-08-20","374.4","불검출","불검출","적합"
"36","청주","나라현","2014-08-26","172.8","불검출","불검출","적합"
"37","청주","나라현","2014-08-26","86.4","불검출","불검출","적합"
"38","청주","후쿠이현","2014-08-01","86.4","불검출","불검출","적합"
"39","청주","나라현","2014-08-19","43.2","불검출","불검출","적합"
"40","소스류","후쿠오카현","2014-08-20","660","불검출","불검출","적합"
"41","양조간장","후쿠오카현","2014-08-21","1,075","불검출","불검출","적합"
"42","소스류","후쿠오카현","2014-08-20","672","불검출","불검출","적합"
"43","혼합제제","오카야마현","2014-08-18","20","불검출","불검출","적합"
"44","혼합제제","오카야마현","2014-08-18","48","불검출","불검출","적합"
"45","혼합제제","오카야마현","2014-08-18","40","불검출","불검출","적합"
"46","혼합제제","오카야마현","2014-06-05","20","불검출","불검출","적합"
"47","과자(스낵과자)","니가타현","2014-08-08","783.36","불검출","불검출","적합"
"48","과자(스낵과자)","니가타현","2014-08-08","489.6","불검출","불검출","적합"
"49","볶은커피","지바현","2014-08-19","1,400","불검출","불검출","적합"
"50","볶은커피","지바현","2014-08-20","600","불검출","불검출","적합"
"51","청주","나라현","2014-08-19","43.2","불검출","불검출","적합"
"52","혼합제제","가나가와현","2014-07-31","450","불검출","불검출","적합"
"53","혼합제제","오사카부","2014-08-19","1,005","불검출","불검출","적합"
"54","소스류","도쿄도","2014-07-29","288","불검출","불검출","적합"
"55","과자(스낵과자)","니가타현","2014-07-24","97.2","불검출","불검출","적합"
"56","기타천연착향료","효고현","2014-08-12","150","불검출","불검출","적합"
