"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","65건","","594,644","","",""
"1","소스류","아이치현","2014-07-22","125","불검출","불검출","적합"
"2","캔디류(젤리)","아이치현","2014-07-22","129.6","불검출","불검출","적합"
"3","건어포류","시즈오카현","2014-07-08","500","불검출","불검출","적합"
"4","식물성크림","오사카부","2014-07-31","55.2","불검출","불검출","적합"
"5","액상커피","지바현","2014-08-01","6,000","불검출","불검출","적합"
"6","소스류","가가와현","2014-06-20","54","불검출","불검출","적합"
"7","소스류","도치기현","2014-07-02","12,000","불검출","불검출","적합"
"8","청주","야마구치현","2014-08-04","216","불검출","불검출","적합"
"9","청주","야마구치현","2014-08-05","21.6","불검출","불검출","적합"
"10","청주","후쿠이현","2014-07-30","21.6","불검출","불검출","적합"
"11","청주","오카야마현","2014-08-06","43.2","불검출","불검출","적합"
"12","청주","니가타현","2014-08-02","43.2","불검출","불검출","적합"
"13","청주","사가현","2014-07-24","43.2","불검출","불검출","적합"
"14","소주","미야자키현","2014-07-30","25.92","불검출","불검출","적합"
"15","소주","미야자키현","2014-07-23","17.28","불검출","불검출","적합"
