"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","33건","-","-","95,722","-","-","-"
"1","활전복","나가사키현","2014-9-2","200","불검출","불검출","적합"
"2","냉동붉평치","태평양","2014-9-2","403","불검출","불검출","적합"
"3","냉동다랑어(가다랑어)","태평양","2014-9-2","1,304","불검출","불검출","적합"
"4","냉동상어(흑기흉상어)","태평양","2014-9-2","182","불검출","불검출","적합"
"5","냉동상어(진환도상어)","태평양","2014-9-2","1,021","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2014-9-2","1,987","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2014-9-2","11,414","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2014-9-2","3,103","불검출","불검출","적합"
"9","활장어(먹장어)","나가사키현","2014-9-2","1,353","불검출","불검출","적합"
"10","활돔(참돔)","나가사키현","2014-9-2","4,029","불검출","불검출","적합"
"11","활돔(참돔)","나가사키현","2014-9-2","5,889","불검출","불검출","적합"
"12","냉동돔(참돔)","나가사키현","2014-9-2","1,880","불검출","불검출","적합"
"13","냉동상어(청상아리,F)","인도양","2014-9-2","5,186","불검출","불검출","적합"
"14","냉동상어(청상아리)","인도양","2014-9-2","805","불검출","불검출","적합"
"15","냉장돔(황돔)","야마구치현","2014-9-2","245","불검출","불검출","적합"
"16","활가리비","홋카이도","2014-9-2","6,724","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2014-9-2","656","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2014-9-2","2,015","불검출","불검출","적합"
"19","활가리비","홋카이도","2014-9-2","6,475","불검출","불검출","적합"
"20","냉장명태","홋카이도","2014-9-2","2,300","불검출","불검출","적합"
"21","냉장갈치","와카야마현","2014-9-2","2,704","불검출","불검출","적합"
"22","냉장돔(참돔)","야마구치현","2014-9-2","350","불검출","불검출","적합"
"23","냉장홍어","야마구치현","2014-9-2","336","불검출","불검출","적합"
"24","냉장갈치","와카야마현","2014-9-2","1,704","불검출","불검출","적합"
"25","냉장갈치","와카야마현","2014-9-2","1,000","불검출","불검출","적합"
"26","냉장홍어","홋카이도","2014-9-2","7,909","불검출","불검출","적합"
"27","냉장갈치","와카야마현","2014-9-2","304","불검출","불검출","적합"
"28","냉장준치","구마모토현","2014-9-2","203","불검출","불검출","적합"
"29","활가리비","홋카이도","2014-9-2","6,786","불검출","불검출","적합"
"30","활꼬막","후쿠오카현","2014-9-2","880","불검출","불검출","적합"
"31","활가리비","홋카이도","2014-9-2","6,415","불검출","불검출","적합"
"32","활가리비","홋카이도","2014-9-2","6,960","불검출","불검출","적합"
"33","활꼬막","사가현","2014-9-2","3,000","불검출","불검출","적합"
