"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","건어포류","에히메현","2014-08-07","50","불검출","불검출","적합"
"17","건어포류","에히메현","2014-08-05","51","불검출","불검출","적합"
"18","과자(스낵과자)","사이타마현","2014-03-18","2,512","불검출","불검출","적합"
"19","액상차","후쿠이현","2014-06-16","264","불검출","불검출","적합"
"20","과.채음료","후쿠오카현","2014-07-04","81.9","불검출","불검출","적합"
"21","과자(스낵과자)","아이치현","2014-07-25","21","불검출","불검출","적합"
"22","과자(크래커)","아이치현","2014-08-01","7.9","불검출","불검출","적합"
"23","당류가공품","지바현","2014-07-08","98","불검출","불검출","적합"
"24","혼합제제","나가노현","2014-07-30","98","불검출","불검출","적합"
"25","백설탕","후쿠오카현","2014-06-27","500","불검출","불검출","적합"
"26","기타가공품","시즈오카현","2014-07-21","2,700","불검출","불검출","적합"
"27","혼합제제","오카야마현","2014-08-21","54","불검출","불검출","적합"
"28","혼합제제","시가현","2014-08-19","27.6","불검출","불검출","적합"
"29","과자(쿠키)","아이치현","2014-07-25","312","불검출","불검출","적합"
"30","과자(쿠키)","아이치현","2014-07-25","240","불검출","불검출","적합"
"31","가공두부","후쿠오카현","2014-08-25","1,700","불검출","불검출","적합"
"32","과자(스낵과자)","미에현","2014-07-19","7,729.9","불검출","불검출","적합"
"33","과자(스낵과자)","미에현","2014-07-24","2,550","불검출","불검출","적합"
"34","과자(스낵과자)","미에현","2014-08-08","783.36","불검출","불검출","적합"
"35","캔디류(사탕)","아이치현","2014-07-02","84","불검출","불검출","적합"
"36","카레분","도치기현","2014-08-06","2,000","불검출","불검출","적합"
"37","소스류","시즈오카현","2014-08-06","2,020","불검출","불검출","적합"
"38","혼합제제","오사카부","2014-07-08","660","불검출","불검출","적합"
"39","맥주","후쿠오카현","2014-07-11","32,880","불검출","불검출","적합"
"40","맥주","후쿠오카현","2014-07-11","49,320","불검출","불검출","적합"
"41","맥주","후쿠오카현","2014-07-11","47,980.8","불검출","불검출","적합"
"42","수산물가공품","후쿠시마현","2014-08-05","360","불검출","불검출","적합"
"43","당류가공품","후쿠오카현","2014-07-24","600","불검출","불검출","적합"
"44","수산물가공품","후쿠시마현","2014-08-05","360","불검출","불검출","적합"
"45","수산물가공품","후쿠시마현","2014-08-09","1,200","불검출","불검출","적합"
"46","양념젓갈","가나가와현","2014-08-13","1,440","불검출","불검출","적합"
"47","커피","브라질","2012-09-06","60","불검출","불검출","적합"
"48","기타주류","야마구치현","2014-07-01","1,600","불검출","불검출","적합"
"49","장류절임","훗카이도","2013-10-30","240","불검출","불검출","적합"
"50","커피","브라질","2011-10-04","2,940","불검출","불검출","적합"
"51","복합조미식품","후쿠오카현","2014-07-30","1,200","불검출","불검출","적합"
"52","기타주류","야마구치현","2014-07-02","400","불검출","불검출","적합"
"53","기타주류","야마구치현","2014-07-24","300","불검출","불검출","적합"
"54","소스류","야마구치현","2014-05-20","200","불검출","불검출","적합"
"55","소스류","야마구치현","2014-06-02","200","불검출","불검출","적합"
"56","과.채가공품","후쿠오카현","2014-08-21","12","불검출","불검출","적합"
