"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2018-12-03","3,884","적합","적합","적합"
"2","냉장홍어","홋카이도","2018-12-03","563","적합","적합","적합"
"3","냉장홍어","홋카이도","2018-12-03","1,680","적합","적합","적합"
"4","냉장명태","홋카이도","2018-12-03","3,042","적합","적합","적합"
"5","냉동방어(F,포장횟감)","나가사키현","2018-12-03","14,954","적합","적합","적합"
"6","냉장명태","홋카이도","2018-12-03","2,660","적합","적합","적합"
"7","활우렁쉥이","홋카이도","2018-12-03","9,288","적합","적합","적합"
"8","냉장홍어","홋카이도","2018-12-03","472","적합","적합","적합"
"9","활우렁쉥이","홋카이도","2018-12-03","3,515","적합","적합","적합"
"10","냉장명태","홋카이도","2018-12-03","2,670","적합","적합","적합"
"11","냉장명태","홋카이도","2018-12-03","3,042","적합","적합","적합"
"12","활꼬막","후쿠오카현","2018-12-03","200","적합","적합","적합"
"13","냉장명태","홋카이도","2018-12-03","1,608","적합","적합","적합"
"14","냉장가오리","야마구치현","2018-12-03","445","적합","적합","적합"
"15","냉장명태","홋카이도","2018-12-03","2,670","적합","적합","적합"
"합계","","-","-","50,693","-","-","-"
