"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"112","혼합제제","시즈오카현","2018-10-29","1,000","불검출","불검출","적합"
"113","빵류","기후현","2018-11-09","2,016","불검출","불검출","적합"
"114","맥주","오이타현","2018-10-18","115,920","불검출","불검출","적합"
"115","건어포","에히메현","2018-10-12","540","불검출","불검출","적합"
"116","초콜릿가공품","사이타마현","2018-10-29","20","불검출","불검출","적합"
"117","초콜릿가공품","사이타마현","2018-10-04","22","불검출","불검출","적합"
"118","초콜릿가공품","사이타마현","2018-10-14","30","불검출","불검출","적합"
"119","초콜릿가공품","사이타마현","2018-10-14","19","불검출","불검출","적합"
"120","초콜릿가공품","사이타마현","2018-10-14","43","불검출","불검출","적합"
"121","루테인(원료성)","도쿄도","2018-08-28","6","불검출","불검출","적합"
"122","청주","효고현","2018-10-12","4,200","불검출","불검출","적합"
"123","청주","효고현","2018-10-12","12,960","불검출","불검출","적합"
"124","과자","아이치현","2018-10-05","42","불검출","불검출","적합"
"125","과자","아이치현","2018-09-20","72","불검출","불검출","적합"
"126","캔디류","아이치현","2018-09-26","330","불검출","불검출","적합"
"127","과자","고치현","2018-10-06","152","불검출","불검출","적합"
"128","혼합제제","효고현","2018-10-29","51","불검출","불검출","적합"
"129","혼합제제","효고현","2018-10-30","340","불검출","불검출","적합"
"130","혼합제제","효고현","2018-10-29","51","불검출","불검출","적합"
"131","혼합제제","도쿄도","2018-08-20","400","불검출","불검출","적합"
"132","조미건어포","오사카부","2018-11-01","115","불검출","불검출","적합"
"133","비타민C","도야마현","2018-10-31","1,213","불검출","불검출","적합"
"134","혼합제제","사이타마현","2018-11-05","200","불검출","불검출","적합"
"135","조미건어포","오사카부","2018-10-26","540","불검출","불검출","적합"
"136","소스","후쿠오카현","2018-10-18","22,092","불검출","불검출","적합"
"137","과자","아이치현","2018-10-23","706","불검출","불검출","적합"
"138","혼합장","나가노현","2018-10-25","6,300","불검출","불검출","적합"
"139","일반증류주","가고시마현","2018-11-08","14,950","불검출","불검출","적합"
"140","혼합제제","오사카부","2018-11-01","60","불검출","불검출","적합"
"141","천연향신료","시가현","2018-11-01","3,200","불검출","불검출","적합"
"142","천연향신료","시가현","2018-10-30","4,800","불검출","불검출","적합"
"143","가공두부","오사카부","2018-11-12","6,000","불검출","불검출","적합"
