"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","청주","니가타현","2018-10-10","144","불검출","불검출","적합"
"16","소주","구마모토현","2018-07-11","108","불검출","불검출","적합"
"17","과자","사이타마현","2018-10-26","784","불검출","불검출","적합"
"18","떡류","나가노현","2018-10-06","312","불검출","불검출","적합"
"19","당절임","와카야마현","2018-09-03","240","불검출","불검출","적합"
"20","청주","오카야마현","2018-10-23","43","불검출","불검출","적합"
"21","청주","시즈오카현","2018-10-13","162","불검출","불검출","적합"
"22","전분가공품","오사카부","2018-10-10","500","불검출","불검출","적합"
"23","생면","사이타마현","2018-10-11","3,000","불검출","불검출","적합"
"24","곡류가공품","오사카부","2018-09-26","700","불검출","불검출","적합"
"25","곡류가공품","오사카부","2018-10-16","700","불검출","불검출","적합"
"26","빵류","히로시마현","2018-10-19","56","불검출","불검출","적합"
"27","빵류","히로시마현","2018-10-19","29","불검출","불검출","적합"
"28","소스","오사카부","2018-10-15","2,160","불검출","불검출","적합"
"29","혼합제제","사이타마현","2018-10-31","216","불검출","불검출","적합"
"30","과자","나가노현","2018-11-07","486","불검출","불검출","적합"
"31","과자","나가노현","2018-11-07","482","불검출","불검출","적합"
"32","과자","나가노현","2018-11-07","473","불검출","불검출","적합"
"33","빵류","나가노현","2018-11-07","399","불검출","불검출","적합"
"34","빵류","나가노현","2018-11-07","301","불검출","불검출","적합"
"35","캔디류","아이치현","2018-10-28","1,600","불검출","불검출","적합"
"36","빵류","나가노현","2018-11-07","448","불검출","불검출","적합"
"37","혼합장","나가노현","2018-07-05","139","불검출","불검출","적합"
"38","과자","오사카부","2018-09-12","194","불검출","불검출","적합"
"39","과자","오사카부","2018-09-13","194","불검출","불검출","적합"
"40","과자","오사카부","2018-09-13","194","불검출","불검출","적합"
"41","과자","아이치현","2018-11-01","594","불검출","불검출","적합"
"42","캔디류","오사카부","2018-10-24","114","불검출","불검출","적합"
"43","혼합제제","시즈오카현","2018-08-30","1,848","불검출","불검출","적합"
"44","청주","교토부","2018-09-18","4,838","불검출","불검출","적합"
"45","혼합음료","구마모토현","2018-09-10","60,000","불검출","불검출","적합"
"46","빵류","야마나시현","2018-10-03","106","불검출","불검출","적합"
"47","빵류","야마나시현","2018-08-08","116","불검출","불검출","적합"
