"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"86","초콜릿가공품","효고현","2019-02-07","10","불검출","불검출","적합"
"87","초콜릿가공품","효고현","2019-02-07","10","불검출","불검출","적합"
"88","초콜릿가공품","효고현","2019-02-08","10","불검출","불검출","적합"
"89","과·채음료","후쿠오카현","2019-04-26","900","불검출","불검출","적합"
"90","캔디류","미에현","2019-05-08","634","불검출","불검출","적합"
"91","혼합음료","시즈오카현","2019-03-31","16,160","불검출","불검출","적합"
"92","글루타미나아제","아이치현","2019-05-28","2,164","불검출","불검출","적합"
"93","건면","나가노현","2019-04-23","450","불검출","불검출","적합"
"94","초콜릿가공품","이바라키현","2019-02-27","46","불검출","불검출","적합"
"95","과자","도쿄도","2019-06-05","396","불검출","불검출","적합"
"96","당류가공품","오사카부","2019-05-06","57","불검출","불검출","적합"
"97","초콜릿가공품","효고현","2019-04-03","6","불검출","불검출","적합"
"98","초콜릿가공품","이바라키현","2019-03-01","46","불검출","불검출","적합"
"99","초콜릿가공품","이바라키현","2019-04-09","23","불검출","불검출","적합"
"100","초콜릿가공품","효고현","2019-04-10","6","불검출","불검출","적합"
"101","소주","효고현","2019-05-09","173","불검출","불검출","적합"
"102","청주","효고현","2019-06-04","65","불검출","불검출","적합"
"103","청주","이와테현","2019-05-29","648","불검출","불검출","적합"
"104","소스","교토부","2019-06-05","50","불검출","불검출","적합"
"105","과자","아이치현","2019-04-26","223","불검출","불검출","적합"
"106","볶은커피","효고현","2019-05-17","47","불검출","불검출","적합"
"107","볶은커피","미에현","2019-04-22","113","불검출","불검출","적합"
"108","소스","오사카부","2019-06-10","4,000","불검출","불검출","적합"
"109","침출차","교토부","2019-06-06","372","불검출","불검출","적합"
"110","절임식품","가고시마현","2019-06-10","870","불검출","불검출","적합"
"111","기타 수산물가공품","훗카이도","2019-05-22","750","불검출","불검출","적합"
"112","건면","효고현","2019-06-13","480","불검출","불검출","적합"
"113","소스","히로시마현","2019-06-01","300","불검출","불검출","적합"
"114","소스","지바현","2019-06-11","3,240","불검출","불검출","적합"
"115","추출가공식품","시즈오카현","2019-05-20","500","불검출","불검출","적합"
"116","혼합제제","시즈오카현","2019-03-06","20","불검출","불검출","적합"
"117","혼합제제","사이타마현","2019-06-03","80","불검출","불검출","적합"
"118","초콜릿가공품","시즈오카현","2019-04-04","767","불검출","불검출","적합"
"119","혼합제제","사이타마현","2019-06-03","900","불검출","불검출","적합"
"120","혼합제제","사이타마현","2019-06-03","20","불검출","불검출","적합"
