"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"51","빵류","기후현","2019-06-13","403","불검출","불검출","적합"
"52","청주","효고현","2019-04-12","180","불검출","불검출","적합"
"53","청주","나라현","2019-05-01","86","불검출","불검출","적합"
"54","소스","지바현","2019-05-10","2,549","불검출","불검출","적합"
"55","양조간장","지바현","2019-01-15","531","불검출","불검출","적합"
"56","소스","도치기현","2019-05-13","240","불검출","불검출","적합"
"57","소스","도치기현","2019-05-02","240","불검출","불검출","적합"
"58","향신료조제품","기후현","2019-03-25","27","불검출","불검출","적합"
"59","소스","군마현","2019-04-17","315","불검출","불검출","적합"
"60","절임식품","와카야마현","2019-05-21","336","불검출","불검출","적합"
"61","청주","효고현","2019-06-06","5,400","불검출","불검출","적합"
"62","청주","효고현","2019-05-09","8,640","불검출","불검출","적합"
"63","기타천연착향료","시가현","2019-06-11","200","불검출","불검출","적합"
"64","혼합제제","효고현","2019-06-11","153","불검출","불검출","적합"
"65","합성향료","효고현","2019-02-07","153","불검출","불검출","적합"
"66","합성향료","시가현","2019-06-10","400","불검출","불검출","적합"
"67","기타 수산물가공품","후쿠오카현","2019-06-07","134","불검출","불검출","적합"
"68","청주","이와테현","2019-05-29","130","불검출","불검출","적합"
"69","캔디류","아이치현","2019-06-07","768","불검출","불검출","적합"
"70","캔디류","아이치현","2019-06-07","360","불검출","불검출","적합"
"71","캔디류","아이치현","2019-06-07","396","불검출","불검출","적합"
"72","캔디류","아이치현","2019-06-07","1,260","불검출","불검출","적합"
"73","캔디류","아이치현","2019-06-06","277","불검출","불검출","적합"
"74","캔디류","아이치현","2019-06-07","174","불검출","불검출","적합"
"75","캔디류","아이치현","2019-06-07","300","불검출","불검출","적합"
"76","청주","효고현","2019-06-04","150","불검출","불검출","적합"
"77","액상차","시가현","2019-05-21","1,800","불검출","불검출","적합"
"78","액상차","시가현","2019-05-01","6,000","불검출","불검출","적합"
"79","카레(커리)","나가노현","2018-11-29","300","불검출","불검출","적합"
"80","캔디류","야마구치현","2019-05-29","384","불검출","불검출","적합"
"81","복합조미식품","나라현","2019-04-30","150","불검출","불검출","적합"
"82","복합조미식품","효고현","2019-04-23","58","불검출","불검출","적합"
"83","카레(커리)","니가타현","2019-05-27","300","불검출","불검출","적합"
"84","소스","사이타마현","2019-05-14","151","불검출","불검출","적합"
"85","초콜릿가공품","효고현","2019-04-03","10","불검출","불검출","적합"
