"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장고등어","야마구치현","2018-05-15","4,024","불검출","불검출","적합"
"22","냉장홍어","홋카이도","2018-05-15","1,696","불검출","불검출","적합"
"23","냉장대구","홋카이도","2018-05-15","540","불검출","불검출","적합"
"24","활돔(참돔)","나가사키현","2018-05-15","6,060","불검출","불검출","적합"
"25","냉장명태","홋카이도","2018-05-15","2,912","불검출","불검출","적합"
"26","활장어(먹장어)","야마구치현","2018-05-15","512","불검출","불검출","적합"
"27","활돔(참돔)","에히메현","2018-05-15","12,869","불검출","불검출","적합"
"28","냉장명태","홋카이도","2018-05-15","1,300","불검출","불검출","적합"
"29","냉장갈치","후쿠오카현","2018-05-15","795","불검출","불검출","적합"
"30","냉장고등어","후쿠오카현","2018-05-15","1,992","불검출","불검출","적합"
"31","냉장갈치","후쿠오카현","2018-05-15","75","불검출","불검출","적합"
"32","냉장준치","오사카부","2018-05-15","440","불검출","불검출","적합"
"33","냉장갈치","오이타현","2018-05-15","270","불검출","불검출","적합"
"34","활가리비","홋카이도","2018-05-15","7,050","불검출","불검출","적합"
"35","냉장민어(수조기)","후쿠오카현","2018-05-15","180","불검출","불검출","적합"
"36","활돔(참돔)","에히메현","2018-05-15","11,950","불검출","불검출","적합"
"37","냉장갈치","와카야마현","2018-05-15","40","불검출","불검출","적합"
"38","냉장홍어","홋카이도","2018-05-15","1,791","불검출","불검출","적합"
"39","냉장명태","홋카이도","2018-05-15","1,300","불검출","불검출","적합"
"40","활돔(돌돔)","나가사키현","2018-05-15","1,420","불검출","불검출","적합"
"41","활돔(참돔)","에히메현","2018-05-15","7,486","불검출","불검출","적합"
"42","냉장준치","후쿠오카현","2018-05-15","320","불검출","불검출","적합"
"43","냉장명태","홋카이도","2018-05-15","2,600","불검출","불검출","적합"
"44","냉장명태","홋카이도","2018-05-15","234","불검출","불검출","적합"
