"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"45","냉장명태","홋카이도","2019-01-29","3,380","불검출","불검출","적합"
"46","활가리비","홋카이도","2019-01-29","5,890","불검출","불검출","적합"
"47","활우렁쉥이","홋카이도","2019-01-29","8,385","불검출","불검출","적합"
"48","활방어","구마모토현","2019-01-29","10,223","불검출","불검출","적합"
"49","활방어","에히메현","2019-01-29","6,064","불검출","불검출","적합"
"50","활우렁쉥이","홋카이도","2019-01-29","8,231","불검출","불검출","적합"
"51","냉장가오리","후쿠오카현","2019-01-29","675","불검출","불검출","적합"
"52","냉장돔(황돔)","후쿠오카현","2019-01-29","695","불검출","불검출","적합"
"53","냉장명태","홋카이도","2019-01-29","3,900","불검출","불검출","적합"
"54","활가리비","홋카이도","2019-01-29","13,000","불검출","불검출","적합"
"55","활방어","에히메현","2019-01-29","1,944","불검출","불검출","적합"
"56","활방어","나가사키현","2019-01-29","7,263","불검출","불검출","적합"
"57","활문어","홋카이도","2019-01-29","3,496","불검출","불검출","적합"
"58","냉장가오리","야마구치현","2019-01-29","1,000","불검출","불검출","적합"
"59","냉장홍어","홋카이도","2019-01-29","954","불검출","불검출","적합"
"60","냉장명태","홋카이도","2019-01-29","1,300","불검출","불검출","적합"
"61","냉장갈치","후쿠오카현","2019-01-29","380","불검출","불검출","적합"
"62","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-01-29","12","불검출","불검출","적합"
"63","냉장명태","홋카이도","2019-01-29","5,200","불검출","불검출","적합"
"64","활우렁쉥이","홋카이도","2019-01-29","7,830","불검출","불검출","적합"
"65","활가리비","홋카이도","2019-01-29","6,884","불검출","불검출","적합"
"66","활방어","에히메현","2019-01-29","3,331","불검출","불검출","적합"
"67","활우렁쉥이","홋카이도","2019-01-29","9,138","불검출","불검출","적합"
"합계","","-","-","235,812","-","-","-"
