"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"14","볶은커피","시즈오카현","2018-11-13","76","불검출","불검출","적합"
"15","볶은커피","효고현","2018-11-03","67","불검출","불검출","적합"
"16","볶은커피","효고현","2018-11-05","202","불검출","불검출","적합"
"17","볶은커피","효고현","2018-10-14","454","불검출","불검출","적합"
"18","당류가공품","시가현","2018-12-13","180","불검출","불검출","적합"
"19","인스턴트커피","오사카부","2018-11-15","130","불검출","불검출","적합"
"20","인스턴트커피","오사카부","2018-11-21","108","불검출","불검출","적합"
"21","인스턴트커피","효고현","2018-10-26","32","불검출","불검출","적합"
"22","액상커피","효고현","2018-12-14","3,750","불검출","불검출","적합"
"23","액상커피","효고현","2018-12-13","1,665","불검출","불검출","적합"
"24","과자","이시카와현","2019-01-16","162","불검출","불검출","적합"
"25","기타발효음료","오카야마현","2018-03-23","3","불검출","불검출","적합"
"26","빵류","훗카이도","2018-12-26","2,281","불검출","불검출","적합"
"27","카레(커리)","시즈오카현","2018-11-14","630","불검출","불검출","적합"
"28","카레(커리)","니가타현","2018-11-22","4,224","불검출","불검출","적합"
"29","향신료조제품","사이타마현","2018-11-12","300","불검출","불검출","적합"
"30","카레(커리)","시즈오카현","2018-11-14","630","불검출","불검출","적합"
"31","향신료조제품","사이타마현","2018-12-14","215","불검출","불검출","적합"
"32","향신료조제품","사이타마현","2018-11-22","119","불검출","불검출","적합"
"33","건어포","에히메현","2019-01-09","205","불검출","불검출","적합"
"34","건어포","에히메현","2019-01-07","396","불검출","불검출","적합"
"35","향신료조제품","사이타마현","2018-12-04","632","불검출","불검출","적합"
"36","액상차","미에현","2018-12-27","1,800","불검출","불검출","적합"
"37","탄산음료","오사카부","2018-12-10","600","불검출","불검출","적합"
"38","탄산음료","아이치현","2018-12-14","1,200","불검출","불검출","적합"
"39","혼합제제","효고현","2019-01-16","12,200","불검출","불검출","적합"
"40","덱스트린","효고현","2018-12-19","8,000","불검출","불검출","적합"
"41","덱스트린","효고현","2018-12-19","8,000","불검출","불검출","적합"
"42","카라멜색소","히로시마현","2019-01-10","4,968","불검출","불검출","적합"
"43","혼합제제","효고현","2018-12-25","4,000","불검출","불검출","적합"
"44","캔디류","아이치현","2018-12-20","810","불검출","불검출","적합"
"45","청주","교토부","2018-12-17","1,066","불검출","불검출","적합"
"46","청주","교토부","2018-12-11","5,119","불검출","불검출","적합"
"47","청주","교토부","2018-12-18","432","불검출","불검출","적합"
"48","청주","교토부","2018-12-11","518","불검출","불검출","적합"
