"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"119","청주","기후현","2018-12-13","27","불검출","불검출","적합"
"120","소스","지바현","2018-12-25","1,997","불검출","불검출","적합"
"121","소스","지바현","2018-12-20","1,393","불검출","불검출","적합"
"122","소스","지바현","2018-11-16","22","불검출","불검출","적합"
"123","초콜릿가공품","가나가와현","2018-11-28","644","불검출","불검출","적합"
"124","초콜릿가공품","가나가와현","2018-11-15","488","불검출","불검출","적합"
"125","어묵","시마네현","2019-01-01","2,520","불검출","불검출","적합"
"126","어묵","시마네현","2018-12-16","1,470","불검출","불검출","적합"
"127","어묵","시마네현","2018-11-16","5,432","불검출","불검출","적합"
"128","어묵","시마네현","2019-01-01","238","불검출","불검출","적합"
"129","과자","니가타현","2019-01-05","2,652","불검출","불검출","적합"
"130","청주","이바라키현","2018-12-12","6,480","불검출","불검출","적합"
"131","혼합제제","나가노현","2018-12-27","1,600","불검출","불검출","적합"
"132","혼합제제","이바라키현","2018-11-14","3,960","불검출","불검출","적합"
"133","소스","교토부","2018-12-11","37","불검출","불검출","적합"
"134","절임식품","와카야마현","2019-01-15","120","불검출","불검출","적합"
"135","초콜릿가공품","후쿠오카현","2019-01-11","1,176","불검출","불검출","적합"
"136","된장","교토부","2019-01-11","120","불검출","불검출","적합"
"137","건면","나가노현","2019-01-10","600","불검출","불검출","적합"
"138","건면","나가노현","2019-01-10","450","불검출","불검출","적합"
"139","밀크초콜릿","오사카부","2018-10-15","150","불검출","불검출","적합"
"140","초콜릿가공품","오사카부","2018-12-11","4,032","불검출","불검출","적합"
