"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2017-07-11","3,200","불검출","불검출","적합"
"2","냉장명태","홋카이도","2017-07-11","2,460","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-07-11","1,200","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2017-07-11","976","불검출","불검출","적합"
"5","냉장갈치","에히메현","2017-07-11","160","불검출","불검출","적합"
"6","활가리비","홋카이도","2017-07-11","7,279","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2017-07-11","2,060","불검출","불검출","적합"
"8","활전갱이(흑점줄전갱이)","에히메현","2017-07-11","1,434","불검출","불검출","적합"
"9","활농어","에히메현","2017-07-11","6,610","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2017-07-11","992","불검출","불검출","적합"
"11","냉장명태","홋카이도","2017-07-11","1,272","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2017-07-11","656","불검출","불검출","적합"
"13","활돔(참돔)","에히메현","2017-07-11","3,841","불검출","불검출","적합"
"14","냉장병어","후쿠오카현","2017-07-11","440","불검출","불검출","적합"
"15","활돔(벵에돔)","에히메현","2017-07-11","4,490","불검출","불검출","적합"
"16","냉장명태","홋카이도","2017-07-11","1,272","불검출","불검출","적합"
"17","활돔(참돔)","나가사키현","2017-07-11","6,227","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2017-07-11","3,377","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2017-07-11","2,050","불검출","불검출","적합"
"20","냉장갈치","후쿠오카현","2017-07-11","610","불검출","불검출","적합"
