"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동다랑어(황다랑어,목살)","중국","2017-07-10","2,820","불검출","불검출","적합"
"2","냉동곤이(명태)","러시아","2017-07-10","157","불검출","불검출","적합"
"3","냉동어란(명란)","러시아","2017-07-10","62,721","불검출","불검출","적합"
"합계","","-","-","65,698","-","-","-"
