"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","소주","미야자키현","2014-05-19","216","불검출","불검출","적합"
"20","청주","아이치현","2014-06-04","300","불검출","불검출","적합"
"21","청주","훗카이도","2014-06-12","1,071.36","불검출","불검출","적합"
"22","유탕면류","이바라키현","2014-06-01","369","불검출","불검출","적합"
"23","혼합제제","효고현","2014-06-13","10","불검출","불검출","적합"
"24","청주","훗카이도","2014-05-15","69.12","불검출","불검출","적합"
"25","청주","니가타현","2014-05-15","864","불검출","불검출","적합"
"26","고형차","시즈오카현","2014-05-27","8,000","불검출","불검출","적합"
"27","청주","니가타현","2014-05-12","113.4","불검출","불검출","적합"
"28","청주","니가타현","2014-05-23","43.2","불검출","불검출","적합"
"29","청주","시즈오카현","2014-06-02","648","불검출","불검출","적합"
"30","청주","야마가타현","2014-06-04","129.6","불검출","불검출","적합"
"31","맥주","교토부","2014-05-01","141,140.16","불검출","불검출","적합"
"32","유탕면류","도치기현","2014-05-04","224.64","불검출","불검출","적합"
"33","유탕면류","이바라키현","2014-06-01","378","불검출","불검출","적합"
"34","캔디류(사탕)","미에현","2014-06-04","633.6","불검출","불검출","적합"
"35","맥주","후쿠오카현","2014-05-27","174,600","불검출","불검출","적합"
"36","맥주","후쿠오카현","2014-05-01","30,300","불검출","불검출","적합"
"37","맥주","후쿠오카현","2014-06-01","20,200","불검출","불검출","적합"
"38","캔디류(사탕)","미에현","2014-06-06","422.4","불검출","불검출","적합"
"39","과자(크래커)","이바라키현","2014-05-28","168","불검출","불검출","적합"
"40","코엔자임Q10(원료성)","가나가와현","2014-06-11","20","불검출","불검출","적합"
"41","떡류","니가타현","2014-06-24","280","불검출","불검출","적합"
"42","청주","니가타현","2014-06-06","25,920","불검출","불검출","적합"
"43","알가공품","야마나시현","2013-11-21","3,032","불검출","불검출","적합"
"44","혼합제제","시가현","2014-06-24","100","불검출","불검출","적합"
"45","혼합제제","효고현","2014-06-23","12,000","불검출","불검출","적합"
"46","혼합제제","시즈오카현","2014-04-18","2,210","불검출","불검출","적합"
"47","혼합제제","오카야마현","2014-06-27","15","불검출","불검출","적합"
"48","탄산음료","아이치현","2014-05-08","8,064","불검출","불검출","적합"
"49","혼합제제","가나가와현","2014-06-17","105","불검출","불검출","적합"
"50","효모추출물제품","오이타현","2014-05-26","140","불검출","불검출","적합"
"51","효모추출물제품","오이타현","2014-01-16","90","불검출","불검출","적합"
"52","청주","니가타현","2014-05-20","1,028.16","불검출","불검출","적합"
"53","청주","이바라키현","2014-06-17","4,193.64","불검출","불검출","적합"
"54","청주","니가타현","2014-05-20","1,028.16","불검출","불검출","적합"
"55","소스류","효고현","2013-12-09","5,460","불검출","불검출","적합"
"56","혼합제제","시가현","2014-06-09","1,000","불검출","불검출","적합"
"57","치자청색소","오사카부","2014-06-17","56","불검출","불검출","적합"
"58","혼합제제","오사카부","2014-06-17","105","불검출","불검출","적합"
"59","혼합제제","오사카부","2014-06-17","80","불검출","불검출","적합"
"60","혼합제제","오사카부","2014-06-20","160","불검출","불검출","적합"
"61","혼합제제","오사카부","2014-06-13","96","불검출","불검출","적합"
"62","맥주","후쿠오카현","2014-06-01","126,750","불검출","불검출","적합"
"63","발효식초","나라현","2014-03-06","102","불검출","불검출","적합"
"64","유탕면류","나가사키현","2014-06-23","20","불검출","불검출","적합"
"65","천연향신료","도치기현","2014-04-16","25.2","불검출","불검출","적합"
"66","소스류","시즈오카현","2014-04-28","100.2","불검출","불검출","적합"
"67","소스류","나가사키현","2014-05-23","125.4","불검출","불검출","적합"
"68","소스류","에히메현","2014-04-09","648","불검출","불검출","적합"
