"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","소스류","에히메현","2014-02-28","1,872","불검출","불검출","적합"
"20","소스류","에히메현","2014-05-07","3,600","불검출","불검출","적합"
"21","혼합제제","효고현","2014-06-27","34","불검출","불검출","적합"
"22","음료베이스","오키나와현","2014-06-05","500","불검출","불검출","적합"
"23","DL-알라닌","이바라키현","2014-03-26","2,000","불검출","불검출","적합"
"24","기타가공품","오사카부","2014-06-27","26.8","불검출","불검출","적합"
"25","조미건어포류","오사카부","2014-06-01","36.52","불검출","불검출","적합"
"26","조미건어포류","오사카부","2014-06-01","23.2","불검출","불검출","적합"
"27","국수","사이타마현","2014-06-12","233","불검출","불검출","적합"
"28","국수","사이타마현","2014-06-12","370","불검출","불검출","적합"
"29","국수","사이타마현","2014-06-12","200","불검출","불검출","적합"
"30","국수","사이타마현","2014-06-12","410","불검출","불검출","적합"
"31","국수","사이타마현","2014-06-12","616","불검출","불검출","적합"
"32","국수","사이타마현","2014-06-12","370","불검출","불검출","적합"
"33","국수","사이타마현","2014-06-12","700","불검출","불검출","적합"
"34","국수","사이타마현","2014-06-12","601.6","불검출","불검출","적합"
"35","고형차","교토부","2014-06-24","400","불검출","불검출","적합"
"36","혼합제제","효고현","2014-06-24","30","불검출","불검출","적합"
"37","혼합제제","효고현","2014-06-24","15","불검출","불검출","적합"
"38","혼합제제","효고현","2014-06-24","45","불검출","불검출","적합"
"39","혼합제제","효고현","2014-06-16","30","불검출","불검출","적합"
"40","맥주","오이타현","2014-05-21","29,520","불검출","불검출","적합"
"41","맥주","오이타현","2014-06-20","32,844","불검출","불검출","적합"
"42","소스류","오사카부","2014-04-25","480","불검출","불검출","적합"
"43","혼합제제","시가현","2014-06-30","50","불검출","불검출","적합"
"44","혼합제제","가나가와현","2014-06-25","375","불검출","불검출","적합"
"45","소주","가고시마현","2014-05-13","918","불검출","불검출","적합"
"46","밀가루","후쿠오카현","2014-06-04","2,400","불검출","불검출","적합"
"47","볶은커피","미에현","2014-05-10","144","불검출","불검출","적합"
"48","L-트립토판","야마구치현","2014-02-18","150","불검출","불검출","적합"
"49","덱스트린","효고현","2014-06-09","5,000","불검출","불검출","적합"
