"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","13건","-","-","73,843","-","-","-"
"1","활돔(참돔)","에히메현","2014-7-11","9,131","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-7-11","6,500","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-7-11","6,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-7-11","6,772","불검출","불검출","적합"
"5","활장어(먹장어)","후쿠오카현","2014-7-11","2,435","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-7-11","7,112","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-7-11","3,400","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-7-11","505","불검출","불검출","적합"
"9","활가리비","홋카이도","2014-7-11","6,193","불검출","불검출","적합"
"10","활가리비","홋카이도","2014-7-11","6,961","불검출","불검출","적합"
"11","냉동돔(참돔)","후쿠오카현","2014-7-11","8,395","불검출","불검출","적합"
"12","활가리비","홋카이도","2014-7-11","6,989","불검출","불검출","적합"
"13","활장어(먹장어)","후쿠오카현","2014-7-11","2,950","불검출","불검출","적합"
