"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","맥주","오이타현","2014-06-16","82,800","불검출","불검출","적합"
"20","청주","아오모리현","2014-06-11","311.04","불검출","불검출","적합"
"21","혼합제제","도쿄도","2014-06-30","65","불검출","불검출","적합"
"22","기타가공품","와카야마현","2014-07-05","200","불검출","불검출","적합"
"23","조미건어포류","후쿠오카현","2014-05-29","7.4","불검출","불검출","적합"
"24","조미건어포류","훗카이도","2014-06-24","360","불검출","불검출","적합"
"25","조미건어포류","에히메현","2014-06-25","1,500","불검출","불검출","적합"
"26","전분가공품","나가노현","2014-06-13","21","불검출","불검출","적합"
"27","곡류가공품","에히메현","2014-06-19","2,400","불검출","불검출","적합"
"28","곡류가공품","에히메현","2014-06-18","2,600","불검출","불검출","적합"
"29","소스류","에히메현","2014-06-19","504","불검출","불검출","적합"
"30","소스류","에히메현","2014-06-20","840","불검출","불검출","적합"
"31","소스류","에히메현","2014-06-19","2,880","불검출","불검출","적합"
"32","몰식자산","시즈오카현","2014-06-18","70","불검출","불검출","적합"
"33","혼합제제","오사카부","2014-06-06","30","불검출","불검출","적합"
"34","혼합제제","오사카부","2014-06-05","60","불검출","불검출","적합"
"35","과자(스낵과자)","효고현","2014-06-26","3,000","불검출","불검출","적합"
"36","과자(스낵과자)","효고현","2014-06-26","700","불검출","불검출","적합"
"37","양조간장","가가와현","2014-05-01","1,800","불검출","불검출","적합"
"38","양조간장","가가와현","2014-05-28","1,800","불검출","불검출","적합"
"39","혼합제제","오사카부","2014-06-24","1,008","불검출","불검출","적합"
"40","혼합제제","사이타마현","2014-06-23","80","불검출","불검출","적합"
"41","혼합제제","사이타마현","2014-06-20","72","불검출","불검출","적합"
"42","혼합제제","사이타마현","2014-06-19","48","불검출","불검출","적합"
"43","혼합제제","사이타마현","2014-06-16","98","불검출","불검출","적합"
"44","혼합제제","사이타마현","2014-06-20","48","불검출","불검출","적합"
"45","혼합제제","사이타마현","2014-06-20","35","불검출","불검출","적합"
"46","혼합제제","사이타마현","2014-06-20","35","불검출","불검출","적합"
"47","혼합제제","사이타마현","2014-06-18","100","불검출","불검출","적합"
"48","기타가공품","오사카부","2014-05-01","400","불검출","불검출","적합"
"49","농산물조림","후쿠오카현","2014-06-12","504","불검출","불검출","적합"
"50","합성착향료","가나가와현","2014-05-20","101","불검출","불검출","적합"
"51","혼합제제","시즈오카현","2014-06-10","80","불검출","불검출","적합"
"52","혼합제제","시즈오카현","2014-06-10","40","불검출","불검출","적합"
"53","수산물가공품","후쿠시마현","2014-06-13","2,040","불검출","불검출","적합"
"54","수산물가공품","후쿠시마현","2014-06-17","360","불검출","불검출","적합"
"55","수산물가공품","후쿠시마현","2014-06-10","840","불검출","불검출","적합"
"56","수산물가공품","후쿠시마현","2014-06-11","720","불검출","불검출","적합"
"57","수산물가공품","후쿠시마현","2014-05-24","180","불검출","불검출","적합"
"58","가공두부","후쿠오카현","2014-06-26","1,776.5","불검출","불검출","적합"
"59","합성착향료","니가타현","2014-05-02","160","불검출","불검출","적합"
"60","합성착향료","니가타현","2014-02-03","50","불검출","불검출","적합"
"61","합성착향료","니가타현","2013-12-16","50","불검출","불검출","적합"
"62","합성착향료","니가타현","2013-06-07","15","불검출","불검출","적합"
"63","합성착향료","니가타현","2013-11-27","15","불검출","불검출","적합"
"64","심황색소(울금색소)","오사카부","2014-06-09","150","불검출","불검출","적합"
"65","합성착향료","니가타현","2014-05-20","15","불검출","불검출","적합"
"66","카레","나가노현","2014-06-10","891","불검출","불검출","적합"
"67","카레","나가노현","2014-06-12","772.2","불검출","불검출","적합"
"68","과자(스낵과자)","이바라키현","2014-06-23","2,462.4","불검출","불검출","적합"
