"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","즉석조리식품","지바현","2016-08-05","29","불검출","불검출","적합"
"49","청주","교토부","2016-09-13","3,110","불검출","불검출","적합"
"50","기타가공품","기후현","2016-09-06","61","불검출","불검출","적합"
"51","유탕면류","나라현","2016-06-13","102","불검출","불검출","적합"
"52","당류가공품","오사카부","2016-08-29","162","불검출","불검출","적합"
"53","밀가루","후쿠오카현","2016-07-15","3,200","불검출","불검출","적합"
"54","청주","나라현","2016-09-21","86","불검출","불검출","적합"
"55","기타가공품","이바라키현","2016-09-01","13,500","불검출","불검출","적합"
"56","수산물가공품","훗카이도","2016-08-18","50","불검출","불검출","적합"
"57","혼합제제","오사카부","2016-09-14","17","불검출","불검출","적합"
"58","청주","이와테현","2016-08-22","36","불검출","불검출","적합"
"59","즉석조리식품","야마나시현","2016-09-08","46","불검출","불검출","적합"
"60","혼합제제","미에현","2016-07-21","54","불검출","불검출","적합"
"61","양조간장","지바현","2016-08-05","705","불검출","불검출","적합"
"62","청주","교토부","2016-09-06","9,216","불검출","불검출","적합"
"63","혼합제제","미에현","2016-09-13","1,390","불검출","불검출","적합"
"64","고형차","효고현","2016-09-15","1,500","불검출","불검출","적합"
"65","청국장","도쿄도","2016-09-10","7,044","불검출","불검출","적합"
"66","혼합제제","도쿄도","2016-09-15","32","불검출","불검출","적합"
"67","탄산수소암모늄","도야마현","2016-09-12","18,000","불검출","불검출","적합"
"68","청주","교토부","2016-09-09","19,354","불검출","불검출","적합"
"69","과.채가공품","나가노현","2016-09-02","298","불검출","불검출","적합"
"70","맥주","후쿠오카현","2016-08-29","384,120","불검출","불검출","적합"
"71","건어포류","효고현","2016-09-07","20","불검출","불검출","적합"
"72","캔디류(사탕)","오사카부","2016-08-09","84","불검출","불검출","적합"
"73","양조간장","후쿠오카현","2016-05-12","4,730","불검출","불검출","적합"
"74","혼합제제","사이타마현","2016-09-06","200","불검출","불검출","적합"
"75","혼합제제","오카야마현","2016-08-22","300","불검출","불검출","적합"
"76","소스류","오사카부","2016-09-12","690","불검출","불검출","적합"
"77","캔디류(사탕)","오사카부","2016-08-10","204","불검출","불검출","적합"
"78","청국장","효고현","2016-09-05","2,468","불검출","불검출","적합"
"79","양조간장","지바현","2016-08-30","10,684","불검출","불검출","적합"
"80","두류가공품","시가현","2016-08-17","810","불검출","불검출","적합"
"81","혼합제제","미에현","2016-08-10","1,000","불검출","불검출","적합"
"82","건어포류","군마현","2016-08-01","1,040","불검출","불검출","적합"
