"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","볶은커피","시즈오카현","2017-01-17","9,000","불검출","불검출","적합"
"83","과자(비스킷)","이바라키현","2017-02-13","329","불검출","불검출","적합"
"84","스피루리나(원료성)","오키나와현","2016-09-16","1,001","불검출","불검출","적합"
"85","국수","구마모토현","2017-02-10","328","불검출","불검출","적합"
"86","캔디류(사탕)","아이치현","2017-02-20","9,900","불검출","불검출","적합"
"87","과자(크래커)","아이치현","2017-02-17","990","불검출","불검출","적합"
"88","과자(비스킷)","아이치현","2017-02-17","930","불검출","불검출","적합"
"89","수산물조림","후쿠이현","2017-01-31","17","불검출","불검출","적합"
"90","혼합제제","오사카부","2017-02-27","136","불검출","불검출","적합"
"91","혼합제제","오사카부","2017-02-24","17","불검출","불검출","적합"
"92","혼합제제","오사카부","2017-02-24","17","불검출","불검출","적합"
"93","혼합제제","오사카부","2017-02-28","51","불검출","불검출","적합"
"94","혼합제제","오사카부","2017-02-28","10","불검출","불검출","적합"
"95","혼합제제","오사카부","2017-02-24","34","불검출","불검출","적합"
"96","히드록시프로필메
틸셀룰로오스","ETC","2017-02-02","1,020","불검출","불검출","적합"
"97","청주","도치기현","2017-02-16","13,219","불검출","불검출","적합"
"98","청주","도치기현","2017-02-01","2,333","불검출","불검출","적합"
"99","과자(스낵과자)","고치현","2017-01-18","35","불검출","불검출","적합"
"100","과자(크래커)","아이치현","2017-01-23","50","불검출","불검출","적합"
"101","과자(스낵과자)","히로시마현","2017-02-10","112","불검출","불검출","적합"
"102","초콜릿가공품","가나가와현","2017-02-17","853","불검출","불검출","적합"
"103","과자(크래커)","아이치현","2017-01-18","19","불검출","불검출","적합"
"104","과.채가공품","훗카이도","2017-01-12","20","불검출","불검출","적합"
"105","조미건어포류","훗카이도","2017-01-10","21","불검출","불검출","적합"
"106","청주","니가타현","2017-02-09","54","불검출","불검출","적합"
"107","청주","니가타현","2017-02-06","353","불검출","불검출","적합"
"108","청주","효고현","2017-02-13","2,160","불검출","불검출","적합"
"109","맥주","오이타현","2017-01-19","231,564","불검출","불검출","적합"
"110","청주","효고현","2017-02-09","2,700","불검출","불검출","적합"
