"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"32","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-4-29","488","불검출","불검출","적합"
"33","냉장명태","홋카이도","2015-4-29","5,572","불검출","불검출","적합"
"34","냉장갈치","오이타현","2015-4-29","1,475","불검출","불검출","적합"
"35","냉장갈치","구마모토현","2015-4-29","405","불검출","불검출","적합"
"36","냉장민어(수조기)","야마구치현","2015-4-29","72","불검출","불검출","적합"
"37","활꼬막(새꼬막)","사가현","2015-4-29","2,980","불검출","불검출","적합"
"38","활돔(돌돔)","시즈오카현","2015-4-29","240","불검출","불검출","적합"
"39","활돔(돌돔)","도쿠시마현","2015-4-29","141","불검출","불검출","적합"
"40","활해삼","시즈오카현","2015-4-29","260","불검출","불검출","적합"
"41","활낙지","효고현","2015-4-29","156","불검출","불검출","적합"
"42","냉동다랑어(남방참다랑어,F,횟감)","인도양","2015-4-29","383","불검출","불검출","적합"
"43","활장어(먹장어)","야마구치현","2015-4-29","2,180","불검출","불검출","적합"
"44","냉동고등어","시즈오카현","2015-4-29","49,500","불검출","불검출","적합"
"45","활게(참게)","야마구치현","2015-4-29","860","불검출","불검출","적합"
"46","활가리비","홋카이도","2015-4-29","7,234","불검출","불검출","적합"
