"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","2건","-","-","22,863","-","-","-"
"1","냉동가자미(각시가자미) 러시아","","2015-4-28","19,973","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,목살,
횟감)","중국","2015-4-28","2,890","불검출","불검출","적합"
