"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","24건","-","-","60,861","-","-","-"
"1","활돔(참돔)","도쿠시마현","2015-4-28","18,962","불검출","불검출","적합"
"2","활장어(먹장어)","나가사키현","2015-4-28","1,390","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-4-28","6,500","불검출","불검출","적합"
"4","활문어","홋카이도","2015-4-28","1,200","불검출","불검출","적합"
"5","활꼬막(새꼬막)","후쿠오카현","2015-4-28","120","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2015-4-28","1,427","불검출","불검출","적합"
"7","활해삼","오이타현","2015-4-28","1,680","불검출","불검출","적합"
"8","활돔(돌돔)","고치현","2015-4-28","648","불검출","불검출","적합"
"9","활돔(돌돔)","가나가와현","2015-4-28","969","불검출","불검출","적합"
"10","활가리비","홋카이도","2015-4-28","6,869","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2015-4-28","304","불검출","불검출","적합"
"12","냉장홍어","야마구치현","2015-4-28","180","불검출","불검출","적합"
"13","활가리비","홋카이도","2015-4-28","6,960","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2015-4-28","1,888","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2015-4-28","304","불검출","불검출","적합"
"16","냉장준치","구마모토현","2015-4-28","266","불검출","불검출","적합"
"17","냉장갈치","효고현","2015-4-28","584","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2015-4-28","112","불검출","불검출","적합"
"19","냉장명태","홋카이도","2015-4-28","672","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2015-4-28","1,146","불검출","불검출","적합"
"21","활꼬막","사가현","2015-4-28","800","불검출","불검출","적합"
"22","활꼬막(새꼬막)","사가현","2015-4-28","2,940","불검출","불검출","적합"
"23","활꼬막","사가현","2015-4-28","900","불검출","불검출","적합"
"24","활꼬막(새꼬막)","사가현","2015-4-28","4,040","불검출","불검출","적합"
