"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동다랑어(눈다랑어,F,횟감)","대서양","2017-06-16","1,863","불검출","불검출","적합"
"2","냉장갈치","오이타현","2017-06-16","530","불검출","불검출","적합"
"3","냉동돔(참돔)","나가사키현","2017-06-16","4,860","불검출","불검출","적합"
"4","활가리비","홋카이도","2017-06-16","6,970","불검출","불검출","적합"
"5","냉장갈치","에히메현","2017-06-16","410","불검출","불검출","적합"
"6","냉장준치","후쿠오카현","2017-06-16","150","불검출","불검출","적합"
"7","냉장갈치","오이타현","2017-06-16","910","불검출","불검출","적합"
"8","냉동가오리","에히메현","2017-06-16","11,210","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,목살)","대서양","2017-06-16","896","불검출","불검출","적합"
"10","활장어(먹장어)","야마구치현","2017-06-16","1,366","불검출","불검출","적합"
"11","냉장갈치","후쿠오카현","2017-06-16","870","불검출","불검출","적합"
"12","활장어(붕장어)","나가사키현","2017-06-16","100","불검출","불검출","적합"
"13","활장어(먹장어)","나가사키현","2017-06-16","1,465","불검출","불검출","적합"
"14","냉장갈치","후쿠오카현","2017-06-16","640","불검출","불검출","적합"
"15","냉동멸치","나가사키현","2017-06-16","40,695","불검출","불검출","적합"
"16","냉장갈치","야마구치현","2017-06-16","365","불검출","불검출","적합"
"17","활돔(벵에돔)","사가현","2017-06-16","1,494","불검출","불검출","적합"
"18","냉장갈치","에히메현","2017-06-16","765","불검출","불검출","적합"
"합계","","-","-","75,559","-","-","-"
