"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","193","1,654,864","0","0","132","1,591,886","1","544","60","62,434"
"6.12","86","1,054,547","0","0","54","1,025,434","1","544","31","28,569"
"6.13","107","600,317","0","0","78","566,452","0","0","29","33865"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
