"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-06-12","1,968","불검출","불검출","적합"
"2","냉장준치","후쿠오카현","2017-06-12","100","불검출","불검출","적합"
"3","냉장갈치","오이타현","2017-06-12","195","불검출","불검출","적합"
"4","냉장갈치","후쿠오카현","2017-06-12","520","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-06-12","1,980","불검출","불검출","적합"
"6","냉장갈치","에히메현","2017-06-12","310","불검출","불검출","적합"
"7","냉장갈치","히로시마현","2017-06-12","140","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2017-06-12","12,179","불검출","불검출","적합"
"9","냉동멸치","가고시마현","2017-06-12","69,750","불검출","불검출","적합"
"10","냉동다랑어(눈다랑어,목살)","대서양","2017-06-12","193","불검출","불검출","적합"
"11","냉장대구","홋카이도","2017-06-12","1,010","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,F,횟감)","태평양","2017-06-12","1,172","불검출","불검출","적합"
"13","냉장갈치","에히메현","2017-06-12","395","불검출","불검출","적합"
"14","활가리비","홋카이도","2017-06-12","7,084","불검출","불검출","적합"
"15","냉동새치(황새치,F,횟감)","태평양","2017-06-12","125","불검출","불검출","적합"
"16","냉장쥐치","후쿠오카현","2017-06-12","2,580","불검출","불검출","적합"
"17","활가리비","홋카이도","2017-06-12","6,955","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-06-12","1,980","불검출","불검출","적합"
"19","냉동다랑어(눈다랑어,목살)","태평양","2017-06-12","1,070","불검출","불검출","적합"
"20","냉장갈치","에히메현","2017-06-12","360","불검출","불검출","적합"
