"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"49","기타천연착향료","오사카부","2016-04-05","45","불검출","불검출","적합"
"50","혼합제제","오사카부","2016-02-24","45","불검출","불검출","적합"
"51","혼합제제","효고현","2016-04-11","34","불검출","불검출","적합"
"52","혼합제제","사이타마현","2016-04-06","48","불검출","불검출","적합"
"53","카레","시즈오카현","2016-03-18","6,300","불검출","불검출","적합"
"54","청주","나라현","2016-04-13","259","불검출","불검출","적합"
"55","건어포류","군마현","2016-02-10","1,148","불검출","불검출","적합"
"56","청주","나라현","2016-04-13","54","불검출","불검출","적합"
"57","혼합제제","시가현","2016-04-12","20","불검출","불검출","적합"
"58","이염화이소시아뉼
산나트륨(기구등살
균소독제)","도쿠시마현","2015-12-11","4,200","불검출","불검출","적합"
"59","과자(스낵과자)","이바라키현","2016-04-05","2,671","불검출","불검출","적합"
"60","과자(스낵과자)","이바라키현","2016-04-06","1,224","불검출","불검출","적합"
"61","혼합제제","히로시마현","2016-04-06","20","불검출","불검출","적합"
"62","탄산마그네슘","가가와현","2016-02-23","40","불검출","불검출","적합"
"63","혼합제제","효고현","2016-04-06","17","불검출","불검출","적합"
"64","발효식초","히로시마현","2016-02-29","551","불검출","불검출","적합"
"65","혼합제제","시가현","2016-04-06","25","불검출","불검출","적합"
"66","과자(스낵과자)","이바라키현","2016-03-30","139","불검출","불검출","적합"
"67","혼합제제","효고현","2016-04-12","17","불검출","불검출","적합"
"68","기타천연착향료","오사카부","2016-04-05","30","불검출","불검출","적합"
"69","혼합제제","시가현","2016-04-12","20","불검출","불검출","적합"
"70","혼합제제","시가현","2016-04-12","25","불검출","불검출","적합"
"71","혼합제제","시가현","2016-04-12","50","불검출","불검출","적합"
"72","혼합제제","사이타마현","2016-04-11","18","불검출","불검출","적합"
"73","이염화이소시아뉼
산나트륨(기구등살
균소독제)","도쿠시마현","2015-12-18","3,000","불검출","불검출","적합"
"74","혼합제제","오카야마현","2016-04-06","90","불검출","불검출","적합"
"75","혼합제제","시가현","2016-04-12","25","불검출","불검출","적합"
"76","소스류","히로시마현","2016-03-29","2,520","불검출","불검출","적합"
"77","청주","나라현","2016-04-13","130","불검출","불검출","적합"
"78","혼합제제","도쿄도","2016-02-29","750","불검출","불검출","적합"
"79","혼합제제","사이타마현","2016-04-15","136","불검출","불검출","적합"
"80","소스류","히로시마현","2016-03-18","708","불검출","불검출","적합"
"81","혼합제제","사이타마현","2016-04-06","504","불검출","불검출","적합"
