"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","과자(비스킷)","이바라키현","2016-08-10","174","불검출","불검출","적합"
"14","초콜릿가공품","훗카이도","2016-08-30","36","불검출","불검출","적합"
"15","커피/건조","인도네시아","2016-09-08","6,000","불검출","불검출","적합"
"16","소스류","오이타현","2016-07-26","1,800","불검출","불검출","적합"
"17","어묵","야마구치현","2016-07-27","1,300","불검출","불검출","적합"
"18","유탕면류","나라현","2016-07-11","360","불검출","불검출","적합"
"19","빵류(케이크)","도쿄도","2016-08-21","20","불검출","불검출","적합"
"20","빵류(케이크)","도쿄도","2016-08-21","19","불검출","불검출","적합"
"21","캔디류(사탕)","오카야마현","2016-08-25","168","불검출","불검출","적합"
"22","밀크초콜릿","훗카이도","2016-08-30","225","불검출","불검출","적합"
"23","과자(스낵과자)","니가타현","2016-08-26","918","불검출","불검출","적합"
"24","볶은커피","효고현","2016-07-11","302","불검출","불검출","적합"
"25","초콜릿가공품","훗카이도","2016-08-30","40","불검출","불검출","적합"
"26","캔디류(젤리)","훗카이도","2016-08-25","216","불검출","불검출","적합"
"27","혼합제제","도치기현","2016-08-17","15","불검출","불검출","적합"
"28","캔디류(사탕)","미에현","2016-04-02","211","불검출","불검출","적합"
"29","빵류(그외 빵류)","나가노현","2016-08-31","68","불검출","불검출","적합"
"30","소스류","사이타마현","2016-08-24","375","불검출","불검출","적합"
"31","캔디류(사탕)","아이치현","2016-08-02","222","불검출","불검출","적합"
"32","소스류","히로시마현","2016-09-06","1,380","불검출","불검출","적합"
"33","소스류","히로시마현","2016-08-30","630","불검출","불검출","적합"
"34","볶은커피","오사카부","2016-07-16","276","불검출","불검출","적합"
"35","화이트초콜릿","훗카이도","2016-08-30","75","불검출","불검출","적합"
"36","복합조미식품","사이타마현","2016-08-24","120","불검출","불검출","적합"
"37","향미유","사이타마현","2016-08-25","450","불검출","불검출","적합"
"38","건어포류","시즈오카현","2016-08-18","104","불검출","불검출","적합"
"39","밀크초콜릿","훗카이도","2016-08-30","41","불검출","불검출","적합"
"40","알가공품","가고시마현","2016-06-16","516","불검출","불검출","적합"
"41","캔디류(사탕)","미에현","2016-07-04","845","불검출","불검출","적합"
"42","마요네즈","효고현","2016-06-21","2,000","불검출","불검출","적합"
"43","초콜릿가공품","훗카이도","2016-08-30","65","불검출","불검출","적합"
"44","기타설탕","오사카부","2016-07-08","4,500","불검출","불검출","적합"
"45","맥주","후쿠오카현","2016-07-30","84,000","불검출","불검출","적합"
"46","금박","가나가와현","2016-08-25","0","불검출","불검출","적합"
