"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장갈치","와카야마현","2016-09-20","1,720","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2016-09-20","3,304","불검출","불검출","적합"
"19","냉장갈치","와카야마현","2016-09-20","4,672","불검출","불검출","적합"
"20","냉장갈치","오이타현","2016-09-20","1,195","불검출","불검출","적합"
"21","냉장갈치","와카야마현","2016-09-20","2,888","불검출","불검출","적합"
"22","냉장명태","홋카이도","2016-09-20","3,900","불검출","불검출","적합"
"23","활가리비","홋카이도","2016-09-20","10,122","불검출","불검출","적합"
"24","활가리비","홋카이도","2016-09-20","7,113","불검출","불검출","적합"
"25","냉장명태","홋카이도","2016-09-20","2,400","불검출","불검출","적합"
"26","냉장홍어","홋카이도","2016-09-20","1,618","불검출","불검출","적합"
"27","냉장명태","홋카이도","2016-09-20","3,250","불검출","불검출","적합"
"28","활가리비","홋카이도","2016-09-20","6,923","불검출","불검출","적합"
"29","활바리(자바리)","나가사키현","2016-09-20","759","불검출","불검출","적합"
"30","냉동가리비
(외투막)","홋카이도","2016-09-20","21,220","불검출","불검출","적합"
"31","활장어(먹장어)","야마구치현","2016-09-20","600","불검출","불검출","적합"
"32","활장어(먹장어)","후쿠오카현","2016-09-20","1,251","불검출","불검출","적합"
"33","활가리비","홋카이도","2016-09-20","6,966","불검출","불검출","적합"
"34","활우렁쉥이","홋카이도","2016-09-20","8,624","불검출","불검출","적합"
"35","냉동갈치","나가사키현","2016-09-20","17,880","불검출","불검출","적합"
