"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"47","혼합제제","효고현","2018-01-18","17","불검출","불검출","적합"
"48","혼합제제","효고현","2018-01-19","51","불검출","불검출","적합"
"49","혼합제제","효고현","2018-01-19","51","불검출","불검출","적합"
"50","수산물가공품","오카야마현","2017-02-22","125","불검출","불검출","적합"
"51","건어포","교토부","2018-01-09","300","불검출","불검출","적합"
"52","건어포","교토부","2018-01-09","400","불검출","불검출","적합"
"53","건어포","교토부","2018-01-09","900","불검출","불검출","적합"
"54","건어포","교토부","2018-01-09","100","불검출","불검출","적합"
"55","혼합제제","히로시마현","2018-01-10","120","불검출","불검출","적합"
"56","맥주","후쿠오카현","2018-01-15","11,880","불검출","불검출","적합"
"57","커피/건조","브라질","2015-01-04","6,000","불검출","불검출","적합"
"58","어묵","ETC","2018-01-05","600","불검출","불검출","적합"
"59","어묵","ETC","2018-01-22","600","불검출","불검출","적합"
"60","어묵","ETC","2017-12-26","288","불검출","불검출","적합"
"61","어묵","ETC","2018-01-24","941","불검출","불검출","적합"
"62","어묵","ETC","2018-01-15","1,018","불검출","불검출","적합"
"63","어묵","ETC","2018-01-11","600","불검출","불검출","적합"
"64","어묵","ETC","2018-01-18","500","불검출","불검출","적합"
"65","어묵","ETC","2017-12-20","702","불검출","불검출","적합"
"66","어묵","ETC","2018-01-17","400","불검출","불검출","적합"
"67","어묵","ETC","2018-01-10","506","불검출","불검출","적합"
"68","즉석조리식품","가가와현","2017-12-27","4,992","불검출","불검출","적합"
"69","혼합제제","효고현","2018-01-18","17","불검출","불검출","적합"
"70","혼합제제","효고현","2018-01-18","10","불검출","불검출","적합"
"71","혼합제제","효고현","2018-01-19","34","불검출","불검출","적합"
"72","혼합제제","효고현","2018-01-17","17","불검출","불검출","적합"
"73","혼합제제","효고현","2018-01-10","17","불검출","불검출","적합"
"74","자당지방산에스테르","미에현","2017-12-20","3,600","불검출","불검출","적합"
"75","자당지방산에스테르","미에현","2017-09-09","3,600","불검출","불검출","적합"
"76","자당지방산에스테르","기후현","2017-06-21","20","불검출","불검출","적합"
"77","자당지방산에스테르","미에현","2017-07-27","20","불검출","불검출","적합"
"78","탄산칼슘","오카야마현","2018-01-18","16,500","불검출","불검출","적합"
"79","떡류","군마현","2017-10-20","7","불검출","불검출","적합"
