"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","252","732,829","2","11,500","200","672,258","1","97","49","48,974"
"4.4","106","128,756","0","0","79","107,244","1","97","26","21,415"
"4.5","96","341,304","2","11,500","82","313,003","0","0","12","16,801"
"4.6","50","262,769","0","0","39","252,011","0","0","11","10,758"
"","","","","","","","","","",""
"","","","","","","","","","",""
