"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"합계","","-","-","172,884","-","-","-"
"1","냉동곤이 대구(
)","러시아","2016-04-07","7,170","불검출","불검출","적합"
"2","냉동가자미
(
각시가자미
)","러시아","2016-04-07","23,500","불검출","불검출","적합"
"3","냉동상어
(
청상아리
)","대만","2016-04-07","29,258","불검출","불검출","적합"
"4","냉동다랑어
(
눈다랑어 횟감
,F,
)","중국","2016-04-07","2,680","불검출","불검출","적합"
"5","냉동곤이 명태(
)","러시아","2016-04-07","40,296","불검출","불검출","적합"
"6","냉동가자미
(
각시가자미
)","러시아","2016-04-07","23,000","불검출","불검출","적합"
"7","냉동가자미
(
각시가자미
)","러시아","2016-04-07","46,980","불검출","불검출","적합"
