"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"14","곡류가공품","아이치현","2018-10-18","120","불검출","불검출","적합"
"15","숙면","구마모토현","2018-11-26","333","불검출","불검출","적합"
"16","과자","야마가타현","2018-10-09","119","불검출","불검출","적합"
"17","기타가공품","이바라키현","2018-12-06","27,000","불검출","불검출","적합"
"18","유탕면","후쿠오카현","2018-11-22","137","불검출","불검출","적합"
"19","유탕면","후쿠오카현","2018-11-07","226","불검출","불검출","적합"
"20","유탕면","후쿠오카현","2018-11-22","262","불검출","불검출","적합"
"21","곡류가공품","아이치현","2018-12-07","800","불검출","불검출","적합"
"22","유탕면","아이치현","2018-11-16","87","불검출","불검출","적합"
"23","과자","니가타현","2018-12-03","563","불검출","불검출","적합"
"24","캔디류","미에현","2018-12-01","320","불검출","불검출","적합"
"25","청주","도야마현","2018-11-19","43","불검출","불검출","적합"
"26","소주","오키나와현","2018-10-30","86","불검출","불검출","적합"
"27","소주","오키나와현","2018-10-23","43","불검출","불검출","적합"
"28","소주","오키나와현","2018-10-10","281","불검출","불검출","적합"
"29","청주","아키타현","2018-12-01","173","불검출","불검출","적합"
"30","청주","아키타현","2018-12-01","302","불검출","불검출","적합"
"31","청주","아키타현","2018-12-01","43","불검출","불검출","적합"
"32","청주","아키타현","2018-12-01","130","불검출","불검출","적합"
"33","청주","도쿄도","2018-11-22","173","불검출","불검출","적합"
"34","청주","나가사키현","2018-11-15","173","불검출","불검출","적합"
"35","청주","야마구치현","2018-11-21","389","불검출","불검출","적합"
"36","청주","야마구치현","2018-11-29","43","불검출","불검출","적합"
"37","청주","아이치현","2018-09-12","86","불검출","불검출","적합"
"38","소주","가고시마현","2018-10-30","205","불검출","불검출","적합"
"39","소주","가고시마현","2018-11-05","173","불검출","불검출","적합"
"40","소주","가고시마현","2018-09-12","43","불검출","불검출","적합"
"41","소주","가고시마현","2017-07-03","65","불검출","불검출","적합"
"42","소주","가고시마현","2018-10-11","130","불검출","불검출","적합"
"43","청주","도치기현","2018-07-18","313","불검출","불검출","적합"
"44","복합조미식품","오사카부","2018-12-07","2,088","불검출","불검출","적합"
"45","글리세린지방산
에스테르","사이타마현","2018-10-24","30","불검출","불검출","적합"
"46","혼합제제","효고현","2018-12-07","51","불검출","불검출","적합"
"47","혼합제제","효고현","2018-12-06","17","불검출","불검출","적합"
