"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동상어(청상아리,F)","인도양","2018-06-14","8,762","불검출","불검출","적합"
"2","냉동새치(돛새치)","대서양","2018-06-14","1,270","불검출","불검출","적합"
"3","마른고등어","나가사키현","2018-06-14","707","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2018-06-14","4,321","불검출","불검출","적합"
"5","활장어(먹장어)","나가사키현","2018-06-14","1,167","불검출","불검출","적합"
"6","활장어(먹장어)","시마네현","2018-06-14","2,405","불검출","불검출","적합"
"7","냉장준치","구마모토현","2018-06-14","80","불검출","불검출","적합"
"8","냉장대구","홋카이도","2018-06-14","840","불검출","불검출","적합"
"9","냉장갈치","야마구치현","2018-06-14","75","불검출","불검출","적합"
"10","냉동방어(F,포장횟감)","에히메현","2018-06-14","109","불검출","불검출","적합"
"11","활전갱이(흑점줄전갱이)","에히메현","2018-06-14","272","불검출","불검출","적합"
"12","활가리비","홋카이도","2018-06-14","6,990","불검출","불검출","적합"
"13","냉장고등어","야마구치현","2018-06-14","624","불검출","불검출","적합"
"14","냉장돔(황돔)","후쿠오카현","2018-06-14","30","불검출","불검출","적합"
"15","냉동돔(붉돔)","나가사키현","2018-06-14","2,670","불검출","불검출","적합"
"16","활전갱이(흑점줄전갱이)","에히메현","2018-06-14","683","불검출","불검출","적합"
"17","냉장명태","홋카이도","2018-06-14","384","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2018-06-14","9,566","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2018-06-14","2,620","불검출","불검출","적합"
"20","냉장명태","홋카이도","2018-06-14","1,116","불검출","불검출","적합"
