"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","16건","-","-","110,806","-","-","-"
"1","냉장돔(황돔)","야마구치현","2014-5-7","355","불검출","불검출","적합"
"2","냉장명태","홋카이도","2014-5-7","4,374","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2014-5-7","315","불검출","불검출","적합"
"4","냉장가오리","야마구치현","2014-5-7","132","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2014-5-7","2,895","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2014-5-7","4,848","불검출","불검출","적합"
"7","냉장민어(수조기)","야마구치현","2014-5-7","111","불검출","불검출","적합"
"8","냉장민어(수조기)","야마구치현","2014-5-7","81","불검출","불검출","적합"
"9","냉장쥐치","야마구치현","2014-5-7","100","불검출","불검출","적합"
"10","냉장홍어","야마구치현","2014-5-7","130","불검출","불검출","적합"
"11","냉장돔(참돔)","야마구치현","2014-5-7","310","불검출","불검출","적합"
"12","냉장가오리","오사카부","2014-5-7","709","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2014-5-7","309","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2014-5-7","137","불검출","불검출","적합"
"15","냉동멸치","도야마현","2014-5-7","48,000","불검출","불검출","적합"
"16","냉동갈치","후쿠오카현","2014-5-7","48,000","불검출","불검출","적합"
