"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"71","혼합제제","미에현","2014-04-21","210","불검출","불검출","적합"
"72","혼합제제","시즈오카현","2014-03-31","150","불검출","불검출","적합"
"73","청주","효고현","2014-04-01","540","불검출","불검출","적합"
"74","청주","효고현","2014-03-01","72","불검출","불검출","적합"
"75","청주","효고현","2014-02-03","2,700","불검출","불검출","적합"
"76","청주","효고현","2014-03-03","2,160","불검출","불검출","적합"
"77","청주","효고현","2014-03-01","840","불검출","불검출","적합"
"78","청주","효고현","2014-03-01","390","불검출","불검출","적합"
"79","청주","효고현","2014-04-02","2,160","불검출","불검출","적합"
"80","청주","효고현","2014-03-01","504","불검출","불검출","적합"
"81","청주","효고현","2014-03-01","144","불검출","불검출","적합"
"82","혼합제제","오카야마현","2014-04-02","180","불검출","불검출","적합"
"83","혼합제제","오사카부","2014-04-18","50","불검출","불검출","적합"
"84","혼합제제","오카야마현","2014-03-28","30","불검출","불검출","적합"
"85","양조간장","후쿠오카현","2014-04-22","1,075","불검출","불검출","적합"
"86","혼합제제","오카야마현","2014-04-02","210","불검출","불검출","적합"
"87","혼합제제","사이타마현","2014-03-25","150","불검출","불검출","적합"
"88","혼합제제","효고현","2014-04-15","90","불검출","불검출","적합"
"89","혼합제제","가나가와현","2014-03-25","100","불검출","불검출","적합"
"90","복합조미식품","에히메현","2014-02-25","120","불검출","불검출","적합"
"91","기타천연착향료","오카야마현","2014-04-07","180","불검출","불검출","적합"
"92","소스류","아이치현","2014-04-08","9,720","불검출","불검출","적합"
"93","소스류","도치기현","2014-03-27","960","불검출","불검출","적합"
"94","소스류","도치기현","2014-03-27","648","불검출","불검출","적합"
"95","소스류","도치기현","2014-03-27","648","불검출","불검출","적합"
"96","카레","시즈오카현","2014-04-06","598","불검출","불검출","적합"
"97","혼합제제","이바라키현","2014-04-15","75","불검출","불검출","적합"
"98","당류가공품","오사카부","2014-04-18","426","불검출","불검출","적합"
