"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","15건","-","-","22,013","-","-","-"
"1","활장어(먹장어)","시마네현","2014-5-2","2,367","불검출","불검출","적합"
"2","활돔(돌돔)","가나가와현","2014-5-2","1,131","불검출","불검출","적합"
"3","활돔(강담돔)","에히메현","2014-5-2","875","불검출","불검출","적합"
"4","활돔(돌돔)","나가사키현","2014-5-2","355","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2014-5-2","180","불검출","불검출","적합"
"6","냉장홍어","야마구치현","2014-5-2","160","불검출","불검출","적합"
"7","냉장민어(수조기)","야마구치현","2014-5-2","261","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-5-2","3,300","불검출","불검출","적합"
"9","냉장갑오징어","후쿠오카현","2014-5-2","1,200","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-5-2","7,884","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-5-2","1,331","불검출","불검출","적합"
"12","활낙지","효고현","2014-5-2","30","불검출","불검출","적합"
"13","활해삼","오사카부","2014-5-2","620","불검출","불검출","적합"
"14","냉동다랑어
(남방참다랑어,F,횟감)","인도양","2014-5-2","307","불검출","불검출","적합"
"15","활장어(먹장어)","야마구치현","2014-5-2","2,012","불검출","불검출","적합"
