"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","17건","-","-","70,797","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-5-8","2,654","불검출","불검출","적합"
"2","활게(왕게)","홋카이도","2014-5-8","700","불검출","불검출","적합"
"3","냉동다랑어(남방참다랑어) 인도양","","2014-5-8","7,161","불검출","불검출","적합"
"4","냉동다랑어(남방참다랑어) 대서양","","2014-5-8","5,818","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2014-5-8","300","불검출","불검출","적합"
"6","냉장돔(황돔)","야마구치현","2014-5-8","330","불검출","불검출","적합"
"7","활게(털게)","홋카이도","2014-5-8","190","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-5-8","6,381","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2014-5-8","5,736","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-5-8","6,020","불검출","불검출","적합"
"11","활가리비","홋카이도","2014-5-8","6,895","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2014-5-8","7,790","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-5-8","4,392","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2014-5-8","9,447","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-5-8","2,960","불검출","불검출","적합"
"16","냉장명태","홋카이도","2014-5-8","2,970","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2014-5-8","1,053","불검출","불검출","적합"
