"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","1,286,437","-","-","-"
"1","냉동상어(귀상어)","베트남","2014-5-1","6,939","불검출","불검출","적합"
"2","냉동상어(청상아리)","대만","2014-5-1","12,756","불검출","불검출","적합"
"3","냉동명태","러시아","2014-5-1","1,237,992","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어)","대만","2014-5-1","8,500","불검출","불검출","적합"
"5","냉동명태(F)","러시아","2014-5-1","20,250","불검출","불검출","적합"
