"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","캔디류(양갱)","도쿄도","2014-04-04","161.4","불검출","불검출","적합"
"18","과자(비스킷)","아이치현","2014-04-04","273.6","불검출","불검출","적합"
"19","일반증류주","고치현","2014-02-06","1,296","불검출","불검출","적합"
"20","된장","나가노현","2014-04-08","1,600","불검출","불검출","적합"
"21","조미건어포류","야마나시현","2014-04-01","12.2","불검출","불검출","적합"
"22","조미건어포류","아이치현","2014-03-19","6.6","불검출","불검출","적합"
"23","조미건어포류","아오모리현","2014-03-19","4.7","불검출","불검출","적합"
"24","조미건어포류","훗카이도","2014-03-15","5.2","불검출","불검출","적합"
"25","기타가공품","에히메현","2014-03-18","3.8","불검출","불검출","적합"
"26","맥주","오이타현","2014-03-11","49,680","불검출","불검출","적합"
"27","혼합제제","시즈오카현","2014-03-26","100","불검출","불검출","적합"
"28","혼합제제","시즈오카현","2014-03-19","150","불검출","불검출","적합"
"29","기타가공품","아이치현","2013-12-04","48","불검출","불검출","적합"
"30","혼합제제","효고현","2014-04-15","17","불검출","불검출","적합"
"31","혼합제제","효고현","2014-04-07","34","불검출","불검출","적합"
"32","혼합제제","효고현","2014-04-11","17","불검출","불검출","적합"
"33","카레","나라현","2014-02-27","600","불검출","불검출","적합"
"34","즉석조리식품","가가와현","2014-03-07","4,992","불검출","불검출","적합"
"35","혼합제제","오사카부","2014-04-17","300","불검출","불검출","적합"
"36","소스류","히로시마현","2014-03-17","1,134","불검출","불검출","적합"
"37","소스류","히로시마현","2014-04-08","2,443.2","불검출","불검출","적합"
"38","소스류","히로시마현","2014-04-01","1,260","불검출","불검출","적합"
"39","소스류","히로시마현","2014-04-10","2,392","불검출","불검출","적합"
"40","소스류","히로시마현","2014-04-03","1,260","불검출","불검출","적합"
"41","카라멜색소","히로시마현","2014-04-15","4,608","불검출","불검출","적합"
"42","혼합제제","효고현","2014-04-14","45","불검출","불검출","적합"
"43","혼합제제","효고현","2014-04-10","15","불검출","불검출","적합"
"44","혼합제제","효고현","2014-02-25","15","불검출","불검출","적합"
"45","혼합제제","효고현","2014-03-25","15","불검출","불검출","적합"
"46","혼합제제","효고현","2014-04-15","30","불검출","불검출","적합"
"47","혼합제제","효고현","2014-04-15","90","불검출","불검출","적합"
"48","혼합제제","효고현","2014-04-15","15","불검출","불검출","적합"
"49","혼합제제","효고현","2014-04-15","10","불검출","불검출","적합"
"50","혼합제제","효고현","2014-04-15","15","불검출","불검출","적합"
"51","혼합제제","효고현","2014-04-09","15","불검출","불검출","적합"
"52","혼합제제","효고현","2014-03-27","60","불검출","불검출","적합"
"53","혼합제제","효고현","2014-04-15","15","불검출","불검출","적합"
"54","식염절임","사이타마현","2014-04-05","170","불검출","불검출","적합"
"55","식초절임(생강절임)","도치기현","2014-04-05","50","불검출","불검출","적합"
"56","장류절임","도치기현","2014-04-05","20","불검출","불검출","적합"
"57","즉석조리식품","나가노현","2014-04-08","969.6","불검출","불검출","적합"
"58","가공두부","후쿠오카현","2014-04-21","1,162.5","불검출","불검출","적합"
"59","과자(스낵과자)","사이타마현","2014-04-03","636","불검출","불검출","적합"
"60","소스류","오사카부","2014-03-27","738","불검출","불검출","적합"
"61","조미된장","나가노현","2014-04-08","3,650","불검출","불검출","적합"
"62","조미된장","나가노현","2014-04-09","1,500","불검출","불검출","적합"
"63","농산물조림","훗카이도","2013-08-12","600","불검출","불검출","적합"
"64","볶은커피","미에현","2014-03-11","96","불검출","불검출","적합"
"65","인스턴트커피","미에현","2014-01-20","600","불검출","불검출","적합"
"66","복합조미식품","효고현","2013-11-20","1,036.8","불검출","불검출","적합"
