"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","509","1,867,879","1","34,290","431","1,780,143","5","954","72","52,492"
"9.25","111","147,152","0","0","92","136,609","1","97","18","10,445"
"9.26","132","902,960","0","0","107","881,104","0","0","25","21,857"
"9.27","140","542,827","1","34,290","125","501,059","0","0","14","7,478"
"9.28","126","274,940","0","0","107","261,371","4","857","15","12,712"
"","","","","","","","","","",""
