"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활장어(먹장어)","후쿠오카현","2017-09-29","3,886","불검출","불검출","적합"
"2","활가리비","홋카이도","2017-09-29","7,449","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2017-09-29","4,002","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,F,횟감)","태평양","2017-09-29","639","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-09-29","2,730","불검출","불검출","적합"
"6","냉장명태","홋카이도","2017-09-29","2,730","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2017-09-29","18,756","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,목살,횟감)","태평양","2017-09-29","345","불검출","불검출","적합"
"9","냉장돔(참돔)","야마구치현","2017-09-29","500","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-09-29","1,300","불검출","불검출","적합"
"11","활장어(먹장어)","후쿠오카현","2017-09-29","1,778","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2017-09-29","8,971","불검출","불검출","적합"
"13","냉동해삼","홋카이도","2017-09-29","110","불검출","불검출","적합"
"14","활우렁쉥이","홋카이도","2017-09-29","4,726","불검출","불검출","적합"
"15","활우렁쉥이","홋카이도","2017-09-29","8,282","불검출","불검출","적합"
"16","냉동다랑어(남방참다랑어,목살,횟
감)","인도양","2017-09-29","70","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-09-29","2,129","불검출","불검출","적합"
"18","활우렁쉥이","홋카이도","2017-09-29","12,911","불검출","불검출","적합"
"19","활돔(돌돔)","사가현","2017-09-29","926","불검출","불검출","적합"
"20","냉장명태","홋카이도","2017-09-29","1,300","불검출","불검출","적합"
