"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","335","2,052,156","1","6,000","268","1,972,079","1","7","65","74,071"
"8.14","116","737,006","1","6,000","89","695,805","1","7","25","35,195"
"8.16","65","735,768","0","0","58","731,351","0","0","7","4,417"
"8.17","101","380,252","0","0","77","367,420","0","0","24","12,832"
"8.18","53","199,130","0","0","44","177,503","0","0","9","21,627"
"","","","","","","","","","",""
