"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"84","혼합제제","사이타마현","2015-05-18","50","불검출","불검출","적합"
"85","빵류(케이크)","훗카이도","2015-09-08","46","불검출","불검출","적합"
"86","혼합제제","사이타마현","2015-09-24","8","불검출","불검출","적합"
"87","소스류","미에현","2015-08-11","450","불검출","불검출","적합"
"88","소스류","미에현","2015-09-09","430","불검출","불검출","적합"
"89","초콜릿가공품","효고현","2015-09-09","1,296","불검출","불검출","적합"
"90","과자(스낵과자)","니가타현","2015-09-24","255","불검출","불검출","적합"
"91","향신료조제품(고추
냉이가공품)","사이타마현","2015-09-04","135","불검출","불검출","적합"
"92","소스류","지바현","2015-07-23","216","불검출","불검출","적합"
"93","유탕면류","도치기현","2015-08-30","230.4","불검출","불검출","적합"
"94","국수","지바현","2015-06-29","337.5","불검출","불검출","적합"
"95","맥주","구마모토현","2015-09-21","13,798.4","불검출","불검출","적합"
"96","효모추출물제품","오이타현","2015-08-12","500","불검출","불검출","적합"
"97","향신료조제품(고추
냉이가공품)","도쿄도","2015-09-23","3,960","불검출","불검출","적합"
"98","향신료조제품(고추
냉이가공품)","도쿄도","2015-09-14","500","불검출","불검출","적합"
"99","치자청색소","오사카부","2015-07-22","200","불검출","불검출","적합"
"100","혼합제제","가나가와현","2015-09-15","180","불검출","불검출","적합"
"101","청주","아키타현","2015-09-29","86.4","불검출","불검출","적합"
"102","청주","아키타현","2015-09-29","90.72","불검출","불검출","적합"
"103","소주","후쿠오카현","2015-09-18","86.4","불검출","불검출","적합"
"104","맥주","후쿠오카현","2015-09-08","87,108","불검출","불검출","적합"
"105","혼합제제","가나가와현","2015-09-03","1,000","불검출","불검출","적합"
"106","혼합제제","와카야마현","2015-07-10","500","불검출","불검출","적합"
"107","캔디류(사탕)","아이치현","2015-09-08","120","불검출","불검출","적합"
"108","캔디류(사탕)","아이치현","2015-09-24","648","불검출","불검출","적합"
"109","과자(스낵과자)","오사카부","2015-08-26","417","불검출","불검출","적합"
"110","국수","구마모토현","2015-09-19","294","불검출","불검출","적합"
"111","빵류(케이크)","도쿄도","2015-09-08","884","불검출","불검출","적합"
"112","혼합제제","오사카부","2015-09-15","400","불검출","불검출","적합"
"113","빵류(케이크)","도쿄도","2015-09-13","498.2","불검출","불검출","적합"
"114","홍국적색소","교토부","2015-09-11","6,012","불검출","불검출","적합"
"115","소스류","후쿠오카현","2015-10-01","800","불검출","불검출","적합"
"116","빵류(케이크)","도쿄도","2015-09-14","170.5","불검출","불검출","적합"
"117","빵류(케이크)","도쿄도","2015-09-15","942","불검출","불검출","적합"
