"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","171","787,588","3","52,290","107","693,473","1","162","60","41,663"
"10.12","49","370,962","0","0","27","339,290","0","0","22","31,672"
"10.13","122","416,626","3","52,290","80","354,183","1","162","38","9,991"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
