"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","32건","-","-","79,678","-","-","-"
"1","활돔(참돔)","에히메현","2014-4-23","3,030","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-4-23","7,000","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-4-23","7,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-4-23","7,000","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-4-23","7,000","불검출","불검출","적합"
"6","활게(털게)","홋카이도","2014-4-23","300","불검출","불검출","적합"
"7","냉장홍어","야마구치현","2014-4-23","290","불검출","불검출","적합"
"8","냉동다랑어(날개다랑어,F,횟감)","대서양","2014-4-23","895","불검출","불검출","적합"
"9","냉장돔(황돔)","야마구치현","2014-4-23","270","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2014-4-23","250","불검출","불검출","적합"
"11","활장어(먹장어)","나가사키현","2014-4-23","2,436","불검출","불검출","적합"
"12","활가리비","홋카이도","2014-4-23","11,857","불검출","불검출","적합"
"13","냉장준치","와카야마현","2014-4-23","536","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2014-4-23","712","불검출","불검출","적합"
"15","냉장가오리","야마구치현","2014-4-23","390","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2014-4-23","1,988","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2014-4-23","336","불검출","불검출","적합"
"18","냉장가오리","야마구치현","2014-4-23","190","불검출","불검출","적합"
"19","냉장민어(수조기)","야마구치현","2014-4-23","42","불검출","불검출","적합"
"20","활가리비","홋카이도","2014-4-23","6,930","불검출","불검출","적합"
"21","냉장명태","홋카이도","2014-4-23","3,500","불검출","불검출","적합"
"22","냉장명태","홋카이도","2014-4-23","6,700","불검출","불검출","적합"
"23","냉장갈치","와카야마현","2014-4-23","320","불검출","불검출","적합"
"24","냉장가오리","야마구치현","2014-4-23","316","불검출","불검출","적합"
"25","냉장준치","와카야마현","2014-4-23","112","불검출","불검출","적합"
"26","냉장갑오징어","후쿠오카현","2014-4-23","960","불검출","불검출","적합"
