"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"67","과자(스낵과자)","나가노현","2014-04-08","96","불검출","불검출","적합"
"68","과자(크래커)","야마나시현","2014-04-04","72","불검출","불검출","적합"
"69","과자(스낵과자)","야마가타현","2014-04-04","90","불검출","불검출","적합"
"70","과자(스낵과자)","야마나시현","2014-04-04","105.6","불검출","불검출","적합"
"71","캔디류(젤리)","아이치현","2014-03-06","64.8","불검출","불검출","적합"
"72","당류가공품","아이치현","2014-03-14","69.12","불검출","불검출","적합"
"73","당류가공품","아이치현","2014-03-10","115.2","불검출","불검출","적합"
"74","혼합제제","오카야마현","2014-03-24","40","불검출","불검출","적합"
"75","복합조미식품","오이타현","2014-02-23","500","불검출","불검출","적합"
"76","혼합제제","효고현","2014-04-02","17","불검출","불검출","적합"
"77","혼합제제","효고현","2014-04-02","34","불검출","불검출","적합"
"78","혼합제제","시가현","2014-04-09","40","불검출","불검출","적합"
"79","혼합제제","효고현","2014-04-02","17","불검출","불검출","적합"
"80","시클로덱스트린시럽","시즈오카현","2014-01-15","4,500","불검출","불검출","적합"
"81","혼합제제","효고현","2014-04-07","51","불검출","불검출","적합"
"82","혼합제제","오사카부","2014-04-04","500","불검출","불검출","적합"
"83","혼합제제","오사카부","2014-04-14","200","불검출","불검출","적합"
"84","혼합제제","효고현","2014-04-10","51","불검출","불검출","적합"
"85","혼합제제","효고현","2014-04-01","51","불검출","불검출","적합"
"86","혼합제제","효고현","2014-04-07","102","불검출","불검출","적합"
"87","혼합제제","이바라키현","2014-04-03","100","불검출","불검출","적합"
"88","혼합제제","이바라키현","2014-04-01","60","불검출","불검출","적합"
"89","혼합제제","효고현","2014-03-27","51","불검출","불검출","적합"
"90","과자(크래커)","니가타현","2014-03-11","168","불검출","불검출","적합"
"91","기타천연착향료","오카야마현","2013-11-05","105","불검출","불검출","적합"
"92","혼합제제","이바라키현","2014-03-11","3,168","불검출","불검출","적합"
"93","혼합제제","효고현","2014-04-09","34","불검출","불검출","적합"
"94","과자(스낵과자)","시가현","2014-03-19","633.6","불검출","불검출","적합"
"95","건어포류","시즈오카현","2014-03-18","300","불검출","불검출","적합"
"96","과자(스낵과자)","니가타현","2014-03-17","162","불검출","불검출","적합"
"97","혼합제제","오사카부","2014-03-13","20","불검출","불검출","적합"
"98","혼합제제","사이타마현","2014-04-07","360","불검출","불검출","적합"
"99","혼합제제","오카야마현","2014-04-03","30","불검출","불검출","적합"
"100","혼합제제","오카야마현","2014-04-03","60","불검출","불검출","적합"
"101","혼합제제","오사카부","2014-04-16","60","불검출","불검출","적합"
"102","빵류(그외 빵류)","가가와현","2014-02-28","160","불검출","불검출","적합"
"103","빵류(카스텔라)","도쿄도","2014-02-28","144","불검출","불검출","적합"
"104","빵류(카스텔라)","도쿄도","2014-02-28","144","불검출","불검출","적합"
"105","캔디류(양갱)","도쿄도","2014-04-05","28.8","불검출","불검출","적합"
"106","캔디류(양갱)","도쿄도","2014-04-05","28.8","불검출","불검출","적합"
"107","캔디류(양갱)","도쿄도","2014-04-05","28.8","불검출","불검출","적합"
"108","기타천연착향료","오사카부","2014-04-10","75","불검출","불검출","적합"
"109","혼합제제","오카야마현","2014-04-09","15","불검출","불검출","적합"
"110","혼합제제","오카야마현","2014-04-04","30","불검출","불검출","적합"
"111","혼합제제","오카야마현","2014-04-04","30","불검출","불검출","적합"
"112","건어포류","에히메현","2014-03-19","254.4","불검출","불검출","적합"
