"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","19건","-","-","76,767","-","-","-"
"1","활전복","나가사키현","2014-4-24","320","불검출","불검출","적합"
"2","활장어(먹장어)","나가사키현","2014-4-24","2,586","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-4-24","6,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-4-24","6,500","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2014-4-24","335","불검출","불검출","적합"
"6","냉장돔(황돔)","후쿠오카현","2014-4-24","235","불검출","불검출","적합"
"7","냉장돔(황돔)","야마구치현","2014-4-24","260","불검출","불검출","적합"
"8","냉장돔(황돔)","야마구치현","2014-4-24","145","불검출","불검출","적합"
"9","냉장돔(황돔)","야마구치현","2014-4-24","148","불검출","불검출","적합"
"10","활돔(참돔)","에히메현","2014-4-24","651","불검출","불검출","적합"
"11","냉장갈치","에히메현","2014-4-24","120","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2014-4-24","272","불검출","불검출","적합"
"13","활가리비","홋카이도","2014-4-24","6,876","불검출","불검출","적합"
"14","활돔(돌돔)","나가사키현","2014-4-24","776","불검출","불검출","적합"
"15","활돔(돌돔)","나가사키현","2014-4-24","291","불검출","불검출","적합"
"16","활해삼","오사카부","2014-4-24","700","불검출","불검출","적합"
"17","활낙지","효고현","2014-4-24","100","불검출","불검출","적합"
"18","냉동멸치","돗토리현","2014-4-24","48,000","불검출","불검출","적합"
"19","활장어(먹장어)","야마구치현","2014-4-24","1,952","불검출","불검출","적합"
