"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"67","자당지방산에스테르","미에현","2014-03-08","720","불검출","불검출","적합"
"68","자당지방산에스테르","미에현","2014-01-29","2,160","불검출","불검출","적합"
"69","폴리글리세린지방산에스테르","미에현","2013-07-29","90","불검출","불검출","적합"
"70","자당지방산에스테르","미에현","2014-02-26","2,160","불검출","불검출","적합"
"71","혼합제제","미에현","2013-12-21","320","불검출","불검출","적합"
"72","청주","아이치현","2014-03-03","864","불검출","불검출","적합"
"73","자당지방산에스테르","나가노현","2013-10-25","100","불검출","불검출","적합"
"74","청주","효고현","2014-02-21","2,400","불검출","불검출","적합"
"75","카레","나가노현","2014-03-27","8,910","불검출","불검출","적합"
"76","활성탄","기후현","2014-03-14","3,000","불검출","불검출","적합"
"77","혼합제제","효고현","2014-03-27","170","불검출","불검출","적합"
"78","혼합제제","효고현","2014-04-02","51","불검출","불검출","적합"
"79","카레","니가타현","2014-03-05","1,440","불검출","불검출","적합"
"80","카레","니가타현","2014-03-05","9,360","불검출","불검출","적합"
"81","기타천연착향료","오사카부","2014-03-13","1,026","불검출","불검출","적합"
"82","혼합제제","효고현","2014-04-01","51","불검출","불검출","적합"
"83","혼합제제","효고현","2014-04-03","17","불검출","불검출","적합"
"84","초콜릿가공품","아이치현","2014-04-08","125.28","불검출","불검출","적합"
"85","과자(쿠키)","오카야마현","2014-03-27","396","불검출","불검출","적합"
"86","캔디류(양갱)","지바현","2014-03-05","41.04","불검출","불검출","적합"
"87","캔디류(사탕)","아이치현","2014-03-31","373","불검출","불검출","적합"
"88","캔디류(양갱)","지바현","2014-03-18","69.6","불검출","불검출","적합"
"89","초콜릿가공품","아이치현","2014-04-03","133.05","불검출","불검출","적합"
"90","과자(쿠키)","오카야마현","2014-03-20","396","불검출","불검출","적합"
"91","볶은커피","시즈오카현","2014-04-09","32.25","불검출","불검출","적합"
"92","볶은커피","시즈오카현","2014-04-09","34.94","불검출","불검출","적합"
"93","혼합제제","사이타마현","2014-04-04","108","불검출","불검출","적합"
"94","락타아제","시가현","2014-03-21","51","불검출","불검출","적합"
"95","혼합제제","사이타마현","2014-04-03","150","불검출","불검출","적합"
"96","혼합제제","사이타마현","2014-04-04","45","불검출","불검출","적합"
"97","초콜릿가공품","아이치현","2014-04-09","223.2","불검출","불검출","적합"
"98","혼합제제","사이타마현","2014-04-02","108","불검출","불검출","적합"
"99","혼합제제","사이타마현","2014-04-03","150","불검출","불검출","적합"
"100","혼합제제","시가현","2014-04-09","300","불검출","불검출","적합"
"101","혼합제제","사이타마현","2013-10-09","112","불검출","불검출","적합"
"102","덱스트린","효고현","2014-03-19","5,000","불검출","불검출","적합"
"103","혼합제제","효고현","2014-04-07","85","불검출","불검출","적합"
"104","혼합제제","효고현","2014-04-03","255","불검출","불검출","적합"
"105","과.채음료","아이치현","2014-04-11","15,888","불검출","불검출","적합"
"106","탄산칼슘","아이치현","2014-02-21","500","불검출","불검출","적합"
"107","과.채음료","아이치현","2014-04-11","15,231","불검출","불검출","적합"
"108","청주","후쿠이현","2014-04-01","90","불검출","불검출","적합"
"109","청주","고치현","2014-04-01","144","불검출","불검출","적합"
"110","과자(스낵과자)","미에현","2014-03-31","4,916","불검출","불검출","적합"
"111","청주","고치현","2014-04-01","144","불검출","불검출","적합"
"112","과자(스낵과자)","미에현","2014-03-19","846","불검출","불검출","적합"
"113","혼합제제","이바라키현","2014-03-29","360","불검출","불검출","적합"
"114","혼합제제","시즈오카현","2014-03-24","60","불검출","불검출","적합"
"115","혼합제제","시즈오카현","2014-02-28","4,250","불검출","불검출","적합"
"116","혼합제제","시즈오카현","2014-03-25","625","불검출","불검출","적합"
