"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"117","혼합제제","효고현","2014-04-01","51","불검출","불검출","적합"
"118","혼합제제","효고현","2014-04-01","17","불검출","불검출","적합"
"119","혼합제제","사이타마현","2014-04-03","90","불검출","불검출","적합"
"120","혼합제제","사이타마현","2014-03-25","255","불검출","불검출","적합"
"121","혼합제제","사이타마현","2014-04-04","104","불검출","불검출","적합"
"122","혼합제제","사이타마현","2014-04-04","80","불검출","불검출","적합"
"123","혼합제제","사이타마현","2014-04-02","70","불검출","불검출","적합"
"124","혼합제제","사이타마현","2014-04-03","40","불검출","불검출","적합"
"125","혼합제제","사이타마현","2014-03-31","40","불검출","불검출","적합"
"126","청주","기후현","2014-04-10","86.4","불검출","불검출","적합"
"127","혼합제제","사이타마현","2014-04-03","32","불검출","불검출","적합"
"128","청주","기후현","2014-04-10","172.8","불검출","불검출","적합"
"129","혼합제제","사이타마현","2014-04-04","108","불검출","불검출","적합"
"130","혼합제제","사이타마현","2014-04-04","60","불검출","불검출","적합"
"131","혼합제제","사이타마현","2014-04-01","45","불검출","불검출","적합"
"132","캔디류(젤리)","아이치현","2014-03-05","102","불검출","불검출","적합"
"133","혼합제제","사이타마현","2014-03-18","104","불검출","불검출","적합"
"134","혼합제제","사이타마현","2014-04-04","64","불검출","불검출","적합"
"135","혼합제제","사이타마현","2014-04-04","36","불검출","불검출","적합"
"136","청주","야마가타현","2014-02-24","91.8","불검출","불검출","적합"
"137","혼합제제","사이타마현","2014-03-12","63","불검출","불검출","적합"
"138","혼합제제","사이타마현","2014-04-03","108","불검출","불검출","적합"
"139","혼합제제","사이타마현","2013-11-18","42","불검출","불검출","적합"
"140","혼합제제","사이타마현","2013-10-10","80","불검출","불검출","적합"
"141","혼합제제","사이타마현","2014-03-03","160","불검출","불검출","적합"
"142","혼합제제","사이타마현","2013-10-09","60","불검출","불검출","적합"
"143","혼합제제","사이타마현","2014-03-03","80","불검출","불검출","적합"
"144","혼합제제","사이타마현","2013-12-12","70","불검출","불검출","적합"
"145","혼합제제","사이타마현","2013-12-18","56","불검출","불검출","적합"
"146","혼합제제","사이타마현","2013-06-17","100","불검출","불검출","적합"
"147","비타민/가르시니아캄보
지아껍질추출물","도야마현","2014-02-24","473.74","불검출","불검출","적합"
"148","공액리놀레산","시즈오카현","2014-03-03","417.97","불검출","불검출","적합"
"149","청주","후쿠오카현","2014-04-01","41.4","불검출","불검출","적합"
"150","청주","후쿠오카현","2014-04-01","27.6","불검출","불검출","적합"
"151","위스키","오사카부","2014-03-19","1,512","불검출","불검출","적합"
"152","청주","후쿠오카현","2014-03-01","69","불검출","불검출","적합"
"153","기타천연착향료","오카야마현","2014-04-02","1,020","불검출","불검출","적합"
"154","기타가공품","시즈오카현","2014-04-07","230","불검출","불검출","적합"
"155","과자(웨이퍼)","오사카부","2014-04-01","356","불검출","불검출","적합"
"156","과자(스낵과자)","아이치현","2014-04-10","414","불검출","불검출","적합"
"157","드레싱","사가현","2014-04-09","456","불검출","불검출","적합"
"158","수산물가공품","훗카이도","2014-03-10","450","불검출","불검출","적합"
"159","인스턴트커피","미에현","2014-03-06","240","불검출","불검출","적합"
"160","볶은커피","효고현","2014-03-26","84","불검출","불검출","적합"
