"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","171","306,872","6","5,611","131","292,552","1","21","33","8,688"
"6.29","54","38,906","0","0","48","38,636","0","0","6","270"
"6.30","117","267,966","6","5,611","83","253,916","1","21","27","8,418"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
