"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"12","과자(스낵과자)","아이치현","2015-05-19","70.2","불검출","불검출","적합"
"13","수산물가공품","교토부","2015-06-01","60","불검출","불검출","적합"
"14","기타가공품","아키타현","2015-05-20","40.8","불검출","불검출","적합"
"15","국수","사이타마현","2015-06-01","6,052","불검출","불검출","적합"
"16","혼합장","야마나시현","2015-06-02","3,500","불검출","불검출","적합"
"17","혼합제제","가나가와현","2015-03-17","20","불검출","불검출","적합"
"18","혼합제제","사이타마현","2015-06-11","100","불검출","불검출","적합"
"19","차추출물","효고현","2014-10-29","20","불검출","불검출","적합"
"20","혼합제제","오카야마현","2015-06-01","90","불검출","불검출","적합"
"21","백설탕","구마모토현","2015-06-09","30","불검출","불검출","적합"
"22","고형차","후쿠오카현","2015-06-08","100","불검출","불검출","적합"
"23","백설탕","후쿠오카현","2015-04-23","400","불검출","불검출","적합"
"24","카레","니가타현","2015-05-07","504","불검출","불검출","적합"
"25","카레","니가타현","2015-04-22","576","불검출","불검출","적합"
"26","카레","니가타현","2015-05-08","1,440","불검출","불검출","적합"
"27","카레","시즈오카현","2015-05-08","276","불검출","불검출","적합"
"28","향신료조제품(고추
냉이가공품)","사이타마현","2015-05-16","150.5","불검출","불검출","적합"
"29","소스류","히로시마현","2015-03-18","288","불검출","불검출","적합"
"30","소스류","히로시마현","2015-05-14","504","불검출","불검출","적합"
"31","식초절임(매실절임)","와카야마현","2015-05-11","144","불검출","불검출","적합"
"32","과자(스낵과자)","이와테현","2015-05-27","72","불검출","불검출","적합"
"33","소스류","히로시마현","2015-04-21","80","불검출","불검출","적합"
"34","과자(스낵과자)","아이치현","2015-06-01","35","불검출","불검출","적합"
"35","향신료조제품(고추
냉이가공품)","사이타마현","2015-06-01","225","불검출","불검출","적합"
"36","소스류","시즈오카현","2015-05-25","100","불검출","불검출","적합"
"37","청주","도치기현","2015-05-21","777.6","불검출","불검출","적합"
"38","소스류","에히메현","2015-04-17","3,600","불검출","불검출","적합"
"39","과자(쿠키)","니가타현","2015-05-22","202.88","불검출","불검출","적합"
"40","초콜릿가공품","니가타현","2015-05-15","105.6","불검출","불검출","적합"
