"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","469","1,913,555","4","18,070","380","1,781,301","7","2,150","78","112,033"
"7.20","116","844,731","0","0","101","837,763","1","290","14","6,678"
"7.21","88","138,892","0","0","76","102,196","0","0","12","36,696"
"7.22","82","94,297","0","0","69","90,101","2","324","11","3,872"
"7.23","91","207,673","0","0","81","177,216","1","624","9","29,833"
"7.24","92","627,962","4","18,070","53","574,025","3","912","32","34,954"
