"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","12건","-","-","33,730","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-7-22","684","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-7-22","7,000","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-7-22","11,402","불검출","불검출","적합"
"4","활돔(벵에돔)","나가사키현","2015-7-22","245","불검출","불검출","적합"
"5","냉장명태","홋카이도","2015-7-22","5,054","불검출","불검출","적합"
"6","냉동다랑어(참다랑어,목살,횟감) 와카야마현","","2015-7-22","24","불검출","불검출","적합"
"7","냉동다랑어(참다랑어,목살,횟감) 나가사키현","","2015-7-22","276","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,F,횟감)","인도양","2015-7-22","150","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-7-22","1,095","불검출","불검출","적합"
"10","냉동다랑어(눈다랑어,목살,횟감) 인도양","","2015-7-22","20","불검출","불검출","적합"
"11","냉동다랑어(눈다랑어,목살,횟감) 태평양","","2015-7-22","280","불검출","불검출","적합"
"12","활가리비","홋카이도","2015-7-22","7,500","불검출","불검출","적합"
