"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","18건","-","-","63,719","-","-","-"
"1","냉동다랑어(눈다랑어,목살) 태평양","","2015-7-24","165","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-7-24","7,000","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-7-24","7,295","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-7-24","6,983","불검출","불검출","적합"
"5","활가리비","홋카이도","2015-7-24","14,591","불검출","불검출","적합"
"6","냉장돔(참돔)","후쿠오카현","2015-7-24","225","불검출","불검출","적합"
"7","냉장돔(황돔)","후쿠오카현","2015-7-24","35","불검출","불검출","적합"
"8","냉장돔(참돔)","후쿠오카현","2015-7-24","315","불검출","불검출","적합"
"9","냉장돔(황돔)","후쿠오카현","2015-7-24","55","불검출","불검출","적합"
"10","냉장준치","야마구치현","2015-7-24","1,336","불검출","불검출","적합"
"11","냉장준치","구마모토현","2015-7-24","294","불검출","불검출","적합"
"12","냉장갈치","에히메현","2015-7-24","144","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2015-7-24","1,833","불검출","불검출","적합"
"14","활가리비","홋카이도","2015-7-24","7,634","불검출","불검출","적합"
"15","활가리비","홋카이도","2015-7-24","7,545","불검출","불검출","적합"
"16","냉장명태","홋카이도","2015-7-24","1,280","불검출","불검출","적합"
"17","냉장갈치","오이타현","2015-7-24","25","불검출","불검출","적합"
"18","활가리비","홋카이도","2015-7-24","6,964","불검출","불검출","적합"
