"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","125,615","-","-","-"
"1","냉동가자미","러시아","2015-7-24","5,225","불검출","불검출","적합"
"2","냉동대구","러시아","2015-7-24","100,770","불검출","불검출","적합"
"3","마른명태","러시아","2015-7-24","12,000","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,F,횟감) 중국","","2015-7-24","7,620","불검출","불검출","적합"
