"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"42","맥주","후쿠오카현","2015-06-11","10,100","불검출","불검출","적합"
"43","맥주","후쿠오카현","2015-06-10","174,600","불검출","불검출","적합"
"44","맥주","후쿠오카현","2015-06-12","97,000","불검출","불검출","적합"
"45","청주","니가타현","2015-06-11","24,300","불검출","불검출","적합"
"46","어묵","시마네현","2015-05-28","1,150","불검출","불검출","적합"
"47","어묵","시마네현","2015-06-17","1,908","불검출","불검출","적합"
"48","어묵","시마네현","2015-06-12","917.3","불검출","불검출","적합"
"49","어묵","시마네현","2015-04-29","200","불검출","불검출","적합"
"50","소스류","히로시마현","2015-04-21","60","불검출","불검출","적합"
"51","소스류","히로시마현","2015-04-23","120","불검출","불검출","적합"
"52","복합조미식품","이바라키현","2015-05-28","28.8","불검출","불검출","적합"
"53","소스류","도치기현","2015-05-11","60","불검출","불검출","적합"
"54","드레싱","도치기현","2015-06-09","270","불검출","불검출","적합"
"55","과자(스낵과자)","나가노현","2015-07-01","230.4","불검출","불검출","적합"
"56","녹차추출물/알로에전잎","기후현","2015-06-15","379","불검출","불검출","적합"
"57","종국","오사카부","2015-07-06","64.75","불검출","불검출","적합"
"58","종국","오사카부","2015-07-06","7.63","불검출","불검출","적합"
"59","종국","오사카부","2015-07-06","20.4","불검출","불검출","적합"
"60","종국","오사카부","2015-07-06","15.26","불검출","불검출","적합"
"61","맥주","후쿠오카현","2015-06-10","68,520","불검출","불검출","적합"
"62","캔디류(양갱)","사가현","2015-07-08","39","불검출","불검출","적합"
"63","혼합제제","오사카부","2015-07-10","30","불검출","불검출","적합"
"64","혼합제제","이바라키현","2015-06-26","225","불검출","불검출","적합"
"65","양조간장","효고현","2015-06-19","494","불검출","불검출","적합"
"66","혼합제제","오카야마현","2015-06-30","2,880","불검출","불검출","적합"
"67","혼합제제","효고현","2015-07-06","51","불검출","불검출","적합"
"68","혼합제제","효고현","2015-07-06","34","불검출","불검출","적합"
"69","혼합제제","효고현","2015-07-07","51","불검출","불검출","적합"
"70","기타천연착향료","시가현","2015-06-25","300","불검출","불검출","적합"
"71","혼합제제","시가현","2015-07-07","30","불검출","불검출","적합"
